seed,target,stream,model,n,accuracy,auc,u1_accuracy,raw_accuracy,u1_agreement_rate,accuracy_when_healthy,accuracy_when_unhealthy,error_rate_ratio_unhealthy_to_healthy
2,covid_political,fresh,ss_cp_hk,3072,0.7350260416666666,0.8582859745732061,0.8326822916666666,0.73828125,0.8313802083333334,0.841425215348473,0.2104247104247104,4.9791982458649136
2,covid_political,fresh,ss_election2020,3072,0.8821614583333334,0.9463450113932292,0.9212239583333334,0.73828125,0.9264322916666666,0.9335910049191848,0.2345132743362832,11.526853022428238
2,covid_political,fresh,ss_facebook_page_reference,3072,0.6331380208333334,0.7265729550962094,0.8115234375,0.73828125,0.67578125,0.8289980732177264,0.2248995983935743,4.532699813337859
2,covid_political,fresh,ss_midterm,3072,0.8180338541666666,0.923015453197338,0.8961588541666666,0.73828125,0.8873697916666666,0.9024211298606016,0.1531791907514451,8.678321526359253
2,covid_political,fresh,ss_twibot20,3072,0.7880859375,0.9343897501627604,0.9251302083333334,0.73828125,0.8440755208333334,0.9224836097184728,0.0605427974947807,12.11946530396036
2,covid_political,fresh,ss_ukr_rus,3072,0.912109375,0.9584647284613717,0.9326171875,0.73828125,0.9586588541666666,0.9405772495755518,0.2519685039370078,12.58830146231721
2,covid_political,fresh,ss_ukr_rus_suspended,3072,0.7021484375,0.7804175482855904,0.6975911458333334,0.73828125,0.7936197916666666,0.7518457752255947,0.5110410094637224,1.9703835023594125
2,election2020,original,ss_covid,256,0.984375,0.98675537109375,0.984375,0.91015625,1.0,0.984375,,
2,election2020,original,ss_covid_political,256,0.97265625,0.983245849609375,0.97265625,0.91015625,1.0,0.97265625,,
2,election2020,original,ss_cp_hk,256,0.9765625,0.9853515625,0.9765625,0.91015625,0.984375,0.984126984126984,0.5,31.49999999999989
2,election2020,original,ss_election2020,256,0.98046875,0.9881591796875,0.9765625,0.91015625,0.99609375,0.9803921568627452,1.0,0.0
2,election2020,original,ss_facebook_page_reference,256,0.9609375,0.98114013671875,0.94921875,0.91015625,0.96484375,0.97165991902834,0.6666666666666666,11.761904761904743
2,election2020,original,ss_midterm,256,0.98046875,0.984832763671875,0.9765625,0.91015625,0.99609375,0.9803921568627452,1.0,0.0
2,election2020,original,ss_twibot20,256,0.96484375,0.98309326171875,0.984375,0.91015625,0.98046875,0.9840637450199204,0.0,62.75000000000006
2,election2020,original,ss_ukr_rus,256,0.984375,0.98834228515625,0.984375,0.91015625,1.0,0.984375,,
2,election2020,original,ss_ukr_rus_suspended,256,0.9375,0.970458984375,0.83984375,0.91015625,0.84765625,0.9585253456221198,0.8205128205128205,4.327635327635324
2,election2020,fresh,ss_covid,256,0.9765625,0.98431396484375,0.9765625,0.87890625,1.0,0.9765625,,
