order,rung,added,n_sources,sources,model_key,task,dataset,target,metric,value,primary,entry_rung,rel_to_entry,in_merge
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,followers_count,rmse,39.803947281248234,0,7,1,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,followers_count,spearman,0.2982306036135576,1,7,1,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,r2,-175.67186676160495,0,7,1,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,rmse,30.837631402276866,0,7,1,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,spearman,0.1985247682781958,1,7,1,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,r2,-972.727580799199,0,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,rmse,42.178113986493926,0,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,spearman,0.049566227698917276,1,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,r2,-1194.762933515679,0,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,rmse,78.59220063343106,0,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,spearman,0.13767865349951947,1,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,r2,-1400.8759740911364,0,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,rmse,93.79094186017736,0,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,spearman,0.12578095553169155,1,1,7,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,account_age_days,r2,-2030.9695759554154,0,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,account_age_days,rmse,49.644373653567925,0,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,account_age_days,spearman,0.034725019692111316,1,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,followers_count,r2,-17520.007296074902,0,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,followers_count,rmse,266.68779714264707,0,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,followers_count,spearman,0.07995340880218821,1,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,statuses_count,r2,-13695.490662087313,0,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,statuses_count,rmse,257.69779829259323,0,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,covid19_twitter,statuses_count,spearman,0.1061858199048267,1,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,account_age_days,r2,-72.77174080679256,0,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,account_age_days,rmse,11.336971641400092,0,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,account_age_days,spearman,0.044733621476808254,1,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,followers_count,r2,-30.689314656974652,0,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,followers_count,rmse,12.025297616078799,0,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,followers_count,spearman,0.17614803746962138,1,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,statuses_count,r2,-57.486579397945604,0,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,statuses_count,rmse,15.243023673831487,0,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,midterm,statuses_count,spearman,0.06698272000174173,1,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,account_age_days,r2,-27.848716242783272,0,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,account_age_days,rmse,5.919322287775588,0,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,account_age_days,spearman,0.09589581341339988,1,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,followers_count,r2,-213.10822919067866,0,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,followers_count,rmse,43.7301055386648,0,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,followers_count,spearman,0.31388299100888095,1,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,statuses_count,r2,-115.20783549118413,0,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,statuses_count,rmse,25.010076498582237,0,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,twibot20,statuses_count,spearman,0.18704331741919314,1,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,account_age_days,r2,-63.35194144067066,0,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,account_age_days,rmse,10.842994743682722,0,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,account_age_days,spearman,0.05306821982513995,1,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,followers_count,r2,-778.9367418701753,0,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,followers_count,rmse,63.47264493605004,0,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,followers_count,spearman,0.13362479900108842,1,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,statuses_count,r2,-1191.4309168709174,0,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,statuses_count,rmse,86.5013159833478,0,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,reg,ukr_rus_twitter,statuses_count,spearman,0.12899133850403757,1,2,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,account_age_days,r2,-4293.845039505789,0,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,account_age_days,rmse,72.17473277506443,0,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,account_age_days,spearman,0.05534213204573649,1,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,followers_count,r2,-3963.8931029390023,0,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,followers_count,rmse,126.86427744323284,0,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,followers_count,spearman,0.11044651336996399,1,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,statuses_count,r2,-2267.961132599412,0,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,statuses_count,rmse,104.88649756434697,0,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,covid19_twitter,statuses_count,spearman,0.14069678257108603,1,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,account_age_days,r2,-17.87143776502154,0,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,account_age_days,rmse,5.733958415940157,0,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,account_age_days,spearman,0.08406926279770681,1,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,followers_count,r2,-51.47602846846867,0,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,followers_count,rmse,15.47461631385977,0,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,followers_count,spearman,0.1741089276894291,1,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,statuses_count,r2,-30.285054621524633,0,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,statuses_count,rmse,11.148372510915719,0,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,midterm,statuses_count,spearman,0.07386235148882088,1,4,-2,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,account_age_days,r2,-35.19300741148244,0,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,account_age_days,rmse,6.630115230030263,0,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,account_age_days,spearman,0.10815386316049623,1,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,followers_count,r2,-85.16806937865736,0,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,followers_count,rmse,27.74195270185185,0,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,followers_count,spearman,0.26156135053599405,1,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,statuses_count,r2,-109.70668066189262,0,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,statuses_count,rmse,24.41092457458389,0,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,twibot20,statuses_count,spearman,0.17990785211069535,1,3,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,account_age_days,r2,-9524.175594789915,0,2,0,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,account_age_days,rmse,131.918260403112,0,2,0,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,account_age_days,spearman,0.04353875255725604,1,2,0,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,followers_count,r2,-39806.445248060794,0,2,0,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,followers_count,rmse,453.4600788645386,0,2,0,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,followers_count,spearman,0.14462479510495274,1,2,0,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,statuses_count,r2,-8701.622130340544,0,2,0,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,statuses_count,rmse,233.68517637675777,0,2,0,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,reg,ukr_rus_twitter,statuses_count,spearman,0.12772951657872117,1,2,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,account_age_days,r2,-99.89562945745583,0,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,account_age_days,rmse,11.062355534898552,0,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,account_age_days,spearman,0.07160620063888985,1,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,followers_count,r2,-73.90051869413662,0,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,followers_count,rmse,17.43676929579577,0,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,followers_count,spearman,0.10235620611159774,1,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,statuses_count,r2,-195.54069269491816,0,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,statuses_count,rmse,30.86969200031247,0,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,covid19_twitter,statuses_count,spearman,0.10601576693130792,1,1,2,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,account_age_days,r2,-475.42622410498905,0,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,account_age_days,rmse,28.810438851947783,0,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,account_age_days,spearman,0.0793972776082859,1,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,followers_count,r2,-27.40618390689809,0,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,followers_count,rmse,11.385336144626235,0,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,followers_count,spearman,0.19231269310047186,1,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,statuses_count,r2,-115.6645897707789,0,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,statuses_count,rmse,21.528439064512995,0,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,midterm,statuses_count,spearman,0.07542651208018612,1,4,-1,0
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,account_age_days,r2,-62.438797559124936,0,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,account_age_days,rmse,8.777810722764974,0,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,account_age_days,spearman,0.13090424943642417,1,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,followers_count,r2,-31.172097863069695,0,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,followers_count,rmse,16.95132054010298,0,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,followers_count,spearman,0.30356804335948984,1,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,statuses_count,r2,-84.71376092978026,0,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,statuses_count,rmse,21.479421963390084,0,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,twibot20,statuses_count,spearman,0.19569611220868324,1,3,0,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,account_age_days,r2,-20.83887129192701,0,2,1,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,account_age_days,rmse,6.316602018727285,0,2,1,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,account_age_days,spearman,0.04601156257121393,1,2,1,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,followers_count,r2,-19.311344907668058,0,2,1,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,followers_count,rmse,10.242978154776141,0,2,1,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,followers_count,spearman,0.11666223602669958,1,2,1,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,statuses_count,r2,-19.939350362978043,0,2,1,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,statuses_count,rmse,11.462720490907992,0,2,1,1
B,3,twibot20,3,covid ukr_rus twibot20,nm_ladder_ordB_r3,reg,ukr_rus_twitter,statuses_count,spearman,0.12357293280840463,1,2,1,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,account_age_days,r2,-10.992950049391656,0,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,account_age_days,rmse,3.813945190507912,0,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,account_age_days,spearman,0.036234703095388725,1,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,followers_count,r2,-72.44673561612954,0,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,followers_count,rmse,17.266720454169057,0,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,followers_count,spearman,0.10718583831832165,1,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,statuses_count,r2,-32.702558101505424,0,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,statuses_count,rmse,12.783138319755395,0,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,covid19_twitter,statuses_count,spearman,0.12396649268266088,1,1,3,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,account_age_days,r2,-33.55942410487331,0,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,account_age_days,rmse,7.759527789736533,0,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,account_age_days,spearman,0.054267753916033015,1,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,followers_count,r2,-178.86968325590794,0,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,followers_count,rmse,28.649588938328723,0,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,followers_count,spearman,0.17937562196194531,1,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,statuses_count,r2,-478.51345103246246,0,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,statuses_count,rmse,43.64589566111919,0,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,midterm,statuses_count,spearman,0.0684495477132198,1,4,0,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,twibot20,account_age_days,r2,-2471.227622236497,0,3,1,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,twibot20,account_age_days,rmse,54.79651867104239,0,3,1,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,twibot20,account_age_days,spearman,0.10117267340093478,1,3,1,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,twibot20,followers_count,r2,-964.4569958935779,0,3,1,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,twibot20,followers_count,rmse,92.86034922609227,0,3,1,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,twibot20,followers_count,spearman,0.3161639564563394,1,3,1,1
B,4,midterm,4,covid ukr_rus twibot20 midterm,nm_ladder_ordB_r4,reg,twibot20,statuses_count,r2,-1188.241049723465,0,3,1,1
