model,pair_model_id,target,baseline_source,added_source,singleton_value,pair_value,impact,metric
GraphSAGE / LP,pair_covid19_twitter__cp_hk_twitter,ukr_rus_twitter,cp_hk_twitter,covid19_twitter,0.6298474489795919,0.7203372448979591,0.09048979591836726,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__cp_hk_twitter,midterm,covid19_twitter,cp_hk_twitter,0.6459127551020408,0.6446198979591836,-0.0012928571428572067,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__cp_hk_twitter,midterm,cp_hk_twitter,covid19_twitter,0.6237627551020408,0.6446198979591836,0.020857142857142796,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__cp_hk_twitter,twibot20,covid19_twitter,cp_hk_twitter,0.7290280612244898,0.7175112244897959,-0.011516836734693947,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__cp_hk_twitter,twibot20,cp_hk_twitter,covid19_twitter,0.6959255102040817,0.7175112244897959,0.021585714285714208,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__cp_hk_twitter,facebook_page_reference,covid19_twitter,cp_hk_twitter,0.8501984693877551,0.832834693877551,-0.01736377551020407,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__cp_hk_twitter,facebook_page_reference,cp_hk_twitter,covid19_twitter,0.7102326530612245,0.832834693877551,0.12260204081632653,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__facebook_page_reference,ukr_rus_twitter,covid19_twitter,facebook_page_reference,0.7211831632653061,0.7297102040816327,0.008527040816326603,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__facebook_page_reference,ukr_rus_twitter,facebook_page_reference,covid19_twitter,0.7216989795918367,0.7297102040816327,0.008011224489795965,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__facebook_page_reference,midterm,covid19_twitter,facebook_page_reference,0.6459127551020408,0.6487545918367347,0.002841836734693848,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__facebook_page_reference,midterm,facebook_page_reference,covid19_twitter,0.6471158163265306,0.6487545918367347,0.0016387755102040824,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__facebook_page_reference,twibot20,covid19_twitter,facebook_page_reference,0.7290280612244898,0.7226831632653061,-0.006344897959183693,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__facebook_page_reference,twibot20,facebook_page_reference,covid19_twitter,0.7189612244897959,0.7226831632653061,0.003721938775510192,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__facebook_page_reference,cp_hk_twitter,covid19_twitter,facebook_page_reference,0.5940844387755102,0.5873635204081633,-0.006720918367346895,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid19_twitter__facebook_page_reference,cp_hk_twitter,facebook_page_reference,covid19_twitter,0.5810752551020408,0.5873635204081633,0.006288265306122476,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,ukr_rus_twitter,midterm,covid_political,0.6944137755102041,0.6864882653061225,-0.00792551020408161,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,ukr_rus_twitter,covid_political,midterm,0.6141119897959184,0.6864882653061225,0.07237627551020409,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,covid19_twitter,midterm,covid_political,0.7796140306122449,0.7722767857142857,-0.007337244897959172,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,covid19_twitter,covid_political,midterm,0.6923609693877552,0.7722767857142857,0.07991581632653055,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,twibot20,midterm,covid_political,0.7790857142857143,0.7887193877551021,0.009633673469387816,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,twibot20,covid_political,midterm,0.7800477040816326,0.7887193877551021,0.008671683673469488,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,cp_hk_twitter,midterm,covid_political,0.5819829081632653,0.5731665816326531,-0.00881632653061215,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,cp_hk_twitter,covid_political,midterm,0.5447170918367347,0.5731665816326531,0.028449489795918437,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,facebook_page_reference,midterm,covid_political,0.8008617346938776,0.7865841836734694,-0.014277551020408175,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__covid_political,facebook_page_reference,covid_political,midterm,0.7158265306122449,0.7865841836734694,0.0707576530612245,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,ukr_rus_twitter,midterm,election2020,0.6944137755102041,0.6943168367346939,-9.693877551020247e-05,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,ukr_rus_twitter,election2020,midterm,0.5782188775510204,0.6943168367346939,0.1160979591836735,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,covid19_twitter,midterm,election2020,0.7796140306122449,0.7715772959183673,-0.008036734693877556,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,covid19_twitter,election2020,midterm,0.6455227040816327,0.7715772959183673,0.12605459183673462,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,twibot20,midterm,election2020,0.7790857142857143,0.7705122448979592,-0.00857346938775505,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,twibot20,election2020,midterm,0.6758954081632653,0.7705122448979592,0.0946168367346939,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,cp_hk_twitter,midterm,election2020,0.5819829081632653,0.5792864795918368,-0.0026964285714284886,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,cp_hk_twitter,election2020,midterm,0.5372961734693877,0.5792864795918368,0.04199030612244903,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,facebook_page_reference,midterm,election2020,0.8008617346938776,0.7974872448979592,-0.0033744897959183673,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__election2020,facebook_page_reference,election2020,midterm,0.6441178571428572,0.7974872448979592,0.153369387755102,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,ukr_rus_twitter,midterm,ukr_rus_suspended,0.6944137755102041,0.7092658163265306,0.014852040816326517,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,midterm,0.7450234693877551,0.7092658163265306,-0.03575765306122447,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,covid19_twitter,midterm,ukr_rus_suspended,0.7796140306122449,0.7941742346938776,0.014560204081632722,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,midterm,0.8146415816326531,0.7941742346938776,-0.0204673469387755,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,twibot20,midterm,ukr_rus_suspended,0.7790857142857143,0.7754438775510204,-0.0036418367346938707,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,twibot20,ukr_rus_suspended,midterm,0.757980612244898,0.7754438775510204,0.01746326530612241,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,cp_hk_twitter,midterm,ukr_rus_suspended,0.5819829081632653,0.5818119897959184,-0.00017091836734683952,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,midterm,0.5871522959183674,0.5818119897959184,-0.005340306122448957,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,facebook_page_reference,midterm,ukr_rus_suspended,0.8008617346938776,0.7998596938775511,-0.0010020408163264882,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,midterm,0.810451530612245,0.7998596938775511,-0.010591836734693882,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__twibot20,ukr_rus_twitter,midterm,twibot20,0.6944137755102041,0.720579081632653,0.02616530612244894,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__twibot20,ukr_rus_twitter,twibot20,midterm,0.7469505102040817,0.720579081632653,-0.0263714285714286,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__twibot20,covid19_twitter,midterm,twibot20,0.7796140306122449,0.8304533163265306,0.050839285714285753,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__twibot20,covid19_twitter,twibot20,midterm,0.8593859693877551,0.8304533163265306,-0.0289326530612245,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__twibot20,cp_hk_twitter,midterm,twibot20,0.5819829081632653,0.5837808673469388,0.0017979591836735365,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__twibot20,cp_hk_twitter,twibot20,midterm,0.6072385204081633,0.5837808673469388,-0.023457653061224493,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__twibot20,facebook_page_reference,midterm,twibot20,0.8008617346938776,0.8234331632653061,0.022571428571428576,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__twibot20,facebook_page_reference,twibot20,midterm,0.8257454081632654,0.8234331632653061,-0.002312244897959226,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__cp_hk_twitter,ukr_rus_twitter,midterm,cp_hk_twitter,0.6944137755102041,0.6793566326530612,-0.01505714285714288,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__cp_hk_twitter,ukr_rus_twitter,cp_hk_twitter,midterm,0.6298474489795919,0.6793566326530612,0.04950918367346935,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__cp_hk_twitter,covid19_twitter,midterm,cp_hk_twitter,0.7796140306122449,0.7714793367346939,-0.008134693877550947,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__cp_hk_twitter,covid19_twitter,cp_hk_twitter,midterm,0.7131216836734694,0.7714793367346939,0.058357653061224535,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__cp_hk_twitter,twibot20,midterm,cp_hk_twitter,0.7790857142857143,0.759663775510204,-0.01942193877551024,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__cp_hk_twitter,twibot20,cp_hk_twitter,midterm,0.6959255102040817,0.759663775510204,0.06373826530612237,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__cp_hk_twitter,facebook_page_reference,midterm,cp_hk_twitter,0.8008617346938776,0.7898566326530613,-0.011005102040816284,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__cp_hk_twitter,facebook_page_reference,cp_hk_twitter,midterm,0.7102326530612245,0.7898566326530613,0.07962397959183676,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__facebook_page_reference,ukr_rus_twitter,midterm,facebook_page_reference,0.6944137755102041,0.7228413265306123,0.02842755102040817,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__facebook_page_reference,ukr_rus_twitter,facebook_page_reference,midterm,0.7216989795918367,0.7228413265306123,0.0011423469387755736,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__facebook_page_reference,covid19_twitter,midterm,facebook_page_reference,0.7796140306122449,0.8112191326530612,0.031605102040816346,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__facebook_page_reference,covid19_twitter,facebook_page_reference,midterm,0.797406887755102,0.8112191326530612,0.01381224489795918,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__facebook_page_reference,twibot20,midterm,facebook_page_reference,0.7790857142857143,0.7849357142857143,0.005850000000000022,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__facebook_page_reference,twibot20,facebook_page_reference,midterm,0.7189612244897959,0.7849357142857143,0.06597448979591836,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__facebook_page_reference,cp_hk_twitter,midterm,facebook_page_reference,0.5819829081632653,0.5852522959183674,0.0032693877551021044,link-prediction ROC-AUC
GraphSAGE / LP,pair_midterm__facebook_page_reference,cp_hk_twitter,facebook_page_reference,midterm,0.5810752551020408,0.5852522959183674,0.004177040816326527,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,ukr_rus_twitter,covid_political,election2020,0.6141119897959184,0.6119918367346939,-0.0021201530612244834,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,ukr_rus_twitter,election2020,covid_political,0.5782188775510204,0.6119918367346939,0.03377295918367351,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,covid19_twitter,covid_political,election2020,0.6923609693877552,0.6775216836734694,-0.014839285714285722,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,covid19_twitter,election2020,covid_political,0.6455227040816327,0.6775216836734694,0.03199897959183673,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,midterm,covid_political,election2020,0.617979081632653,0.6362803571428571,0.018301275510204107,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,midterm,election2020,covid_political,0.6524612244897959,0.6362803571428571,-0.0161808673469388,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,twibot20,covid_political,election2020,0.7800477040816326,0.7367448979591836,-0.04330280612244897,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,twibot20,election2020,covid_political,0.6758954081632653,0.7367448979591836,0.06084948979591831,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,cp_hk_twitter,covid_political,election2020,0.5447170918367347,0.5448451530612245,0.00012806122448982826,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,cp_hk_twitter,election2020,covid_political,0.5372961734693877,0.5448451530612245,0.0075489795918367575,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,facebook_page_reference,covid_political,election2020,0.7158265306122449,0.7067910714285714,-0.009035459183673433,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__election2020,facebook_page_reference,election2020,covid_political,0.6441178571428572,0.7067910714285714,0.06267321428571426,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,ukr_rus_twitter,covid_political,ukr_rus_suspended,0.6141119897959184,0.7113591836734694,0.09724719387755099,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,covid_political,0.7450234693877551,0.7113591836734694,-0.0336642857142857,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,covid19_twitter,covid_political,ukr_rus_suspended,0.6923609693877552,0.7892405612244898,0.09687959183673467,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,covid_political,0.8146415816326531,0.7892405612244898,-0.025401020408163277,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,midterm,covid_political,ukr_rus_suspended,0.617979081632653,0.6414688775510204,0.023489795918367418,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,midterm,ukr_rus_suspended,covid_political,0.6432688775510204,0.6414688775510204,-0.0017999999999999128,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,twibot20,covid_political,ukr_rus_suspended,0.7800477040816326,0.7939709183673469,0.013923214285714303,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,twibot20,ukr_rus_suspended,covid_political,0.757980612244898,0.7939709183673469,0.03599030612244891,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,cp_hk_twitter,covid_political,ukr_rus_suspended,0.5447170918367347,0.5789859693877552,0.03426887755102048,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,covid_political,0.5871522959183674,0.5789859693877552,-0.008166326530612222,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,facebook_page_reference,covid_political,ukr_rus_suspended,0.7158265306122449,0.7778923469387755,0.06206581632653063,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,covid_political,0.810451530612245,0.7778923469387755,-0.03255918367346944,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,ukr_rus_twitter,covid_political,twibot20,0.6141119897959184,0.7230209183673469,0.10890892857142853,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,ukr_rus_twitter,twibot20,covid_political,0.7469505102040817,0.7230209183673469,-0.02392959183673471,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,covid19_twitter,covid_political,twibot20,0.6923609693877552,0.8354247448979591,0.143063775510204,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,covid19_twitter,twibot20,covid_political,0.8593859693877551,0.8354247448979591,-0.023961224489795985,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,midterm,covid_political,twibot20,0.617979081632653,0.6733280612244898,0.05534897959183682,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,midterm,twibot20,covid_political,0.6940928571428572,0.6733280612244898,-0.02076479591836733,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,cp_hk_twitter,covid_political,twibot20,0.5447170918367347,0.5861109693877551,0.04139387755102042,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,cp_hk_twitter,twibot20,covid_political,0.6072385204081633,0.5861109693877551,-0.021127551020408197,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,facebook_page_reference,covid_political,twibot20,0.7158265306122449,0.7983846938775511,0.08255816326530618,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__twibot20,facebook_page_reference,twibot20,covid_political,0.8257454081632654,0.7983846938775511,-0.027360714285714294,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__cp_hk_twitter,ukr_rus_twitter,covid_political,cp_hk_twitter,0.6141119897959184,0.6370122448979592,0.022900255102040745,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__cp_hk_twitter,ukr_rus_twitter,cp_hk_twitter,covid_political,0.6298474489795919,0.6370122448979592,0.007164795918367273,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__cp_hk_twitter,covid19_twitter,covid_political,cp_hk_twitter,0.6923609693877552,0.7167283163265306,0.024367346938775403,link-prediction ROC-AUC
GraphSAGE / LP,pair_covid_political__cp_hk_twitter,covid19_twitter,cp_hk_twitter,covid_political,0.7131216836734694,0.7167283163265306,0.003606632653061159,link-prediction ROC-AUC
