protocol,model_id,family,arm,seed,dataset,sources,checkpoint,checkpoint_step,checkpoint_sha256,training_revision,training_exp_name,training_config,evaluation_revision,fingerprint,invocation_id,roc_auc,accuracy,loss,episodes,seconds,task,training_seed,cross_graph_prob,emb_dim
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s0,paper_mechanism,mix_p010,0,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s0_20260908_081721_001/checkpoint/state_dict_2000.ckpt,2000,e7e1f6edf66bf99ea65600dd69ef2b1fcfff1077d5dc4ec93cb9c56cf57e400b,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s0_20260908_081721_001,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8573661960404496,0.3057454427083333,2.578601809218526,512,6.9411070346832275,nm,0,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s0,paper_mechanism,mix_p010,0,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s0_20260908_081721_001/checkpoint/state_dict_2000.ckpt,2000,e7e1f6edf66bf99ea65600dd69ef2b1fcfff1077d5dc4ec93cb9c56cf57e400b,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s0_20260908_081721_001,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8546250640660866,0.22263997395833332,2.742645849706605,512,12.184264421463013,nm,0,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s0,paper_mechanism,mix_p010,0,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s0_20260908_081721_001/checkpoint/state_dict_2000.ckpt,2000,e7e1f6edf66bf99ea65600dd69ef2b1fcfff1077d5dc4ec93cb9c56cf57e400b,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s0_20260908_081721_001,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8981016923641337,0.282666015625,2.255150505108759,512,18.71376895904541,nm,0,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s0,paper_mechanism,mix_p010,0,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s0_20260908_081721_001/checkpoint/state_dict_2000.ckpt,2000,e7e1f6edf66bf99ea65600dd69ef2b1fcfff1077d5dc4ec93cb9c56cf57e400b,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s0_20260908_081721_001,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.8927252635188485,0.35992838541666666,2.1938020843081176,512,17.154727697372437,nm,0,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s0,paper_mechanism,mix_p010,0,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s0_20260908_081721_001/checkpoint/state_dict_2000.ckpt,2000,e7e1f6edf66bf99ea65600dd69ef2b1fcfff1077d5dc4ec93cb9c56cf57e400b,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s0_20260908_081721_001,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8570373222745696,0.23196614583333333,2.555693787522614,512,8.745084524154663,nm,0,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9456773049529942,0.49679361979166664,1.7193515349645168,512,16.988690614700317,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8181912546870351,0.15107421875,2.8573656268417835,512,8.465760707855225,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.6968377125674279,0.10901692708333334,3.144659571349621,512,16.217570781707764,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8179553238824867,0.13108723958333332,2.7745029921643436,512,20.0546236038208,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8466706887058828,0.29791666666666666,2.8191513719502836,512,6.6613593101501465,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8583018738647986,0.22088216145833334,2.5460704730357975,512,12.34632921218872,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8932857984784006,0.27464192708333335,2.2644114464055747,512,18.922651767730713,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.893765099706321,0.36298828125,2.202669366961345,512,17.271869659423828,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s1,paper_mechanism,mix_p010,1,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s1_20260908_081721_007/checkpoint/state_dict_2000.ckpt,2000,8c6a75ee96d8578f6a7dd457aed88f12b10be29b38793806a01d00170218d102,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s1_20260908_081721_007,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8496356490014614,0.22267252604166668,2.6307398080825806,512,9.016784906387329,nm,1,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9386599643477076,0.4734375,1.7769590374082327,512,16.871917963027954,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8346213632616504,0.15265299479166666,2.8994647287763655,512,12.963554382324219,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7080823698263059,0.113525390625,3.1504883179441094,512,16.91290831565857,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8416016151165142,0.149609375,2.553070983849466,512,19.56672191619873,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8476832591254136,0.2813802083333333,2.5746952765621245,512,6.820714950561523,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8544482762786163,0.22014973958333334,2.6900091799907386,512,12.255799770355225,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8911693229072396,0.26827799479166664,2.287734857527539,512,18.651814222335815,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.8744819732918138,0.33567708333333335,2.3916563685052097,512,17.142446756362915,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step2000_s2,paper_mechanism,mix_p010,2,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s2_20260908_081721_013/checkpoint/state_dict_2000.ckpt,2000,b30fcb304420d04049fa9d0dbe375714ff8ab3bafb6cb0cb997ca79650f0e9ed,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s2_20260908_081721_013,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8610846019339287,0.2259765625,2.5322131323628128,512,8.628603219985962,nm,2,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step4000_s0,paper_mechanism,mix_p010,0,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s0_20260908_081721_001/checkpoint/state_dict_4000.ckpt,4000,61e852fc55adcd0de277d8fbb909fb020c43b29b4a0c7921919064bde6bac2d3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s0_20260908_081721_001,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9501059784286323,0.5172037760416667,1.6183017843868583,512,16.07096815109253,nm,0,0.1,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p010_step4000_s0,paper_mechanism,mix_p010,0,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p010_s0_20260908_081721_001/checkpoint/state_dict_4000.ckpt,4000,61e852fc55adcd0de277d8fbb909fb020c43b29b4a0c7921919064bde6bac2d3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p010_s0_20260908_081721_001,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p010.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8380567388973019,0.166015625,3.0657822121866047,512,12.987028360366821,nm,0,0.1,256
