graph,node_id,degree,sampled_neighbors,projection_split,raw_center_pc1,raw_center_pc2,raw_center_pc3,neighbor_mean_pc1,neighbor_mean_pc2,neighbor_mean_pc3,center_plus_neighbor_mean_pc1,center_plus_neighbor_mean_pc2,center_plus_neighbor_mean_pc3,raw_center_lda1,raw_center_lda2,raw_center_lda3,neighbor_mean_lda1,neighbor_mean_lda2,neighbor_mean_lda3,center_plus_neighbor_mean_lda1,center_plus_neighbor_mean_lda2,center_plus_neighbor_mean_lda3
covid19_twitter,12693445,1,1,train,-0.1182861477136612,0.15404824912548065,-0.0004883483052253723,0.04032611846923828,0.13352233171463013,-0.09098651260137558,0.020797550678253174,-0.20549246668815613,-0.16163033246994019,-1.6408910751342773,1.2942602634429932,0.13425970077514648,-1.1047754287719727,1.6748766899108887,1.2480218410491943,-1.5422563552856445,1.7761077880859375,1.480948805809021
covid19_twitter,1421907,11,11,train,-0.029051192104816437,0.033050574362277985,-0.09743640571832657,0.1133376955986023,0.03458196669816971,-0.06350451707839966,0.09491586685180664,-0.061641234904527664,-0.02566450834274292,-0.4673100709915161,-0.15081381797790527,-0.6562538146972656,-2.0222105979919434,0.9163093566894531,-0.04935050010681152,-1.937340259552002,0.38496291637420654,-0.07081031799316406
covid19_twitter,3867342,1,1,train,-0.1144673153758049,0.07250453531742096,-0.01768960803747177,0.1122848391532898,0.10197211056947708,0.0806983932852745,0.09017366170883179,-0.16187673807144165,-0.07342295348644257,-1.6299645900726318,0.5607295036315918,1.167099952697754,-2.984686851501465,0.7975773811340332,0.9298878908157349,-3.5781500339508057,1.345665454864502,1.1907482147216797
covid19_twitter,14027910,1,1,train,-0.06581126153469086,0.0898183211684227,0.11045821011066437,0.11053222417831421,0.12722957134246826,-0.07437019795179367,0.09073531627655029,-0.13305218517780304,-0.09330075979232788,-0.017418980598449707,1.9983878135681152,-0.3226895332336426,-1.330099105834961,2.0102200508117676,0.6546297073364258,-1.716660499572754,2.668365001678467,1.9300349950790405
covid19_twitter,2400186,24,24,train,-0.1802484691143036,-0.00039305537939071655,0.06529708951711655,0.04135614633560181,0.05940920114517212,0.030742468312382698,0.053782880306243896,-0.17370456457138062,0.021059438586235046,-1.9677908420562744,1.0173814296722412,0.4484138488769531,-1.5180646181106567,0.513108491897583,0.15431541204452515,-2.34435772895813,0.7064739465713501,0.7263233661651611
covid19_twitter,11502496,5,5,train,-0.12564262747764587,0.1110677495598793,-0.09576565772294998,0.008878767490386963,0.18607693910598755,0.07951001077890396,-0.0214385986328125,-0.2320176064968109,-0.09824962913990021,-0.8515198230743408,0.39738789200782776,-0.18676209449768066,-2.1539194583892822,0.20548534393310547,0.23538708686828613,-2.5153963565826416,0.8951090574264526,-0.07050013542175293
covid19_twitter,11891016,2,2,test,0.08107679337263107,0.24619078636169434,-0.0017662346363067627,0.05901205539703369,0.11969240754842758,0.06961619853973389,-0.020093858242034912,-0.04394067823886871,-0.25681182742118835,-0.7562006711959839,-0.9713631868362427,-0.556286096572876,-2.0208330154418945,2.7926859855651855,2.2257885932922363,-2.620051860809326,2.341947317123413,1.4147682189941406
covid19_twitter,17775782,2,2,train,-0.18002508580684662,0.07212322950363159,-0.052353374660015106,0.043415963649749756,0.07465072721242905,0.06458085775375366,0.024417638778686523,-0.20944996178150177,-0.054557085037231445,-1.2528753280639648,0.3572739362716675,-0.8432679176330566,-2.026486873626709,-0.3627327084541321,1.2550288438796997,-2.508059501647949,-0.1894080638885498,1.4885541200637817
covid19_twitter,5078103,4,4,train,-0.14205829799175262,0.06974253058433533,0.061474449932575226,0.004582822322845459,0.14506542682647705,0.0016474928706884384,-0.016904234886169434,-0.19901467859745026,-0.02554328739643097,0.09808337688446045,1.4122098684310913,0.7779057025909424,-2.531378746032715,0.09101736545562744,0.052294015884399414,-2.1154491901397705,0.8519535064697266,0.8275146484375
covid19_twitter,4954353,74,74,train,-0.10638782382011414,0.17750738561153412,0.18231156468391418,0.08189481496810913,0.014436732977628708,-0.03417156636714935,0.06368875503540039,-0.11737420409917831,-0.1695728898048401,-0.8817689418792725,1.4033927917480469,1.3423631191253662,-1.178311824798584,0.7992587685585022,-0.032658934593200684,-1.3187392950057983,1.3030292987823486,1.5205450057983398
covid19_twitter,17555345,2,2,train,-0.22594207525253296,0.030570022761821747,0.01666819304227829,0.00021135807037353516,0.06755779683589935,0.14203307032585144,0.0032733678817749023,-0.23125313222408295,0.006393857300281525,-1.4451024532318115,-0.15594756603240967,0.5677447319030762,-2.278465509414673,2.216578960418701,-0.1577434539794922,-2.9254679679870605,2.9635047912597656,-0.40883874893188477
covid19_twitter,1064482,1,1,train,0.026720382273197174,0.04050455987453461,0.03694590926170349,0.06498122215270996,0.01458430290222168,-0.2329757958650589,0.05624872446060181,0.008620858192443848,-0.02167297899723053,-0.33100366592407227,-0.36147427558898926,1.4940643310546875,0.8232731819152832,0.9696187376976013,-0.01887035369873047,0.4271554946899414,0.9256757497787476,0.24223566055297852
covid19_twitter,6429783,1,1,train,-0.1400482952594757,-0.08220633864402771,-0.06195089966058731,0.019105911254882812,0.2538815140724182,0.016612259671092033,0.03348475694656372,-0.2622150182723999,0.05918474122881889,-1.0322356224060059,0.002468287944793701,0.3886287212371826,-2.811420440673828,0.2931985855102539,-1.2405509948730469,-2.7418761253356934,0.9536724090576172,-0.7435989379882812
covid19_twitter,17226835,28,28,train,0.012535281479358673,0.2920405864715576,0.12485787272453308,0.08590161800384521,0.06681296974420547,-0.08674725145101547,0.023775935173034668,-0.08031360059976578,-0.3032095730304718,-1.723417043685913,-1.5864107608795166,-0.705134391784668,-2.109797477722168,0.9348776340484619,0.19135725498199463,-2.6938157081604004,0.7748360633850098,-0.7842979431152344
covid19_twitter,10410251,1,1,train,0.10480955988168716,0.23305648565292358,-0.02377239614725113,0.05266213417053223,0.005551818758249283,-0.05997485667467117,-0.00804513692855835,0.02247418835759163,-0.25054582953453064,-0.728779673576355,-0.4369579255580902,0.5709255933761597,-1.119465708732605,0.9765231609344482,1.8323426246643066,-1.4812572002410889,1.331022024154663,1.9621955156326294
