architecture	protocol	model_id	sources	dataset	checkpoint_step	roc_auc	accuracy	f1	seed	training_seed	eval_episode_seed_offset	episodes	queries	n_way	n_shot	n_query	episode_fingerprint	baseline	result_file
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	twibot20	100	0.5049120585123699	0.5068359375	0.5231350330500472	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step100.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	twibot20	100	0.5083469814724393	0.50390625	0.5155753337571519	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step100.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	100	0.5042951371934679	0.5016276041666666	0.5208137715179969	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step100.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	ukr_rus_suspended	100	0.490478515625	0.4921875	0.4491525423728814	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step100.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	ukr_rus_suspended	100	0.49920654296875	0.5078125	0.5039370078740157	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step100.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	100	0.479248046875	0.4921875	0.5075757575757576	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step100.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	ukr_rus_suspended	100	0.50018310546875	0.5078125	0.5116279069767442	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step100.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	100	0.49627685546875	0.5078125	0.475	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step100.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	covid_political	300	0.9253705855966071	0.8968098958333334	0.8929415737926376	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step300.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	covid_political	300	0.9564024566375773	0.90625	0.9021739130434783	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step300.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	covid_political	300	0.5718391903188973	0.5413411458333334	0.5465078854200193	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step300.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	covid_political	300	0.3189155826060952	0.31640625	0.33586337760910817	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step300.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	300	0.3260679610825653	0.3209635416666667	0.3509645301804605	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step300.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	election2020	300	0.76397705078125	0.5703125	0.5925925925925926	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step300.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	election2020	300	0.989501953125	0.984375	0.9844961240310077	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step300.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	election2020	300	0.583251953125	0.50390625	0.5171102661596958	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step300.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	election2020	300	0.57574462890625	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step300.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	300	0.5755615234375	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step300.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	facebook_page_reference	300	0.6038665771484375	0.5595703125	0.5617103984450923	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step300.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	facebook_page_reference	300	0.6118087768554688	0.576171875	0.5897920604914934	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step300.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	300	0.7741928100585938	0.693359375	0.686	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step300.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	facebook_page_reference	300	0.5851249694824219	0.5517578125	0.5386934673366834	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step300.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	300	0.5815238952636719	0.564453125	0.5467479674796748	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step300.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	twibot20	300	0.5056667327880859	0.501953125	0.5257284562926224	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step300.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	twibot20	300	0.49918725755479604	0.4983723958333333	0.51218740107629	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step300.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	twibot20	300	0.5092987484402127	0.5087890625	0.5177372962607862	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step300.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	twibot20	300	0.52382935418023	0.5107421875	0.5171859942177963	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step300.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	300	0.5064684549967448	0.5016276041666666	0.519309262166405	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step300.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	ukr_rus_suspended	300	0.48895263671875	0.46484375	0.42677824267782427	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step300.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	ukr_rus_suspended	300	0.5003662109375	0.48828125	0.48221343873517786	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step300.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	300	0.47052001953125	0.4765625	0.46825396825396826	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step300.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	ukr_rus_suspended	300	0.51239013671875	0.54296875	0.5411764705882353	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step300.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	300	0.50323486328125	0.51171875	0.4769874476987448	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step300.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	covid_political	900	0.9342958194002664	0.9049479166666666	0.9014179608372721	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step900.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	covid_political	900	0.9493072122311936	0.9108072916666666	0.9071186440677966	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step900.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	covid_political	900	0.7033862450044858	0.65625	0.6524028966425279	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step900.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	covid_political	900	0.3319720981839437	0.3229166666666667	0.3384223918575064	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step900.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	900	0.3643813463420602	0.3723958333333333	0.38715829624920534	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step900.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	election2020	900	0.93267822265625	0.859375	0.8636363636363636	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step900.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	election2020	900	0.986328125	0.984375	0.9844961240310077	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step900.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	election2020	900	0.619873046875	0.53125	0.5522388059701493	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step900.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	election2020	900	0.57977294921875	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step900.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	900	0.5894775390625	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step900.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	facebook_page_reference	900	0.6143531799316406	0.583984375	0.5927342256214149	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step900.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	facebook_page_reference	900	0.6135787963867188	0.57421875	0.5855513307984791	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step900.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	900	0.8128204345703125	0.732421875	0.7287128712871287	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step900.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	facebook_page_reference	900	0.6003990173339844	0.564453125	0.554	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step900.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	900	0.5962905883789062	0.57421875	0.5604838709677419	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step900.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	twibot20	900	0.5059562259250217	0.5074869791666666	0.5261509552145318	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step900.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	twibot20	900	0.49967914157443577	0.4964192708333333	0.5084207181442644	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step900.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	twibot20	900	0.514590793185764	0.509765625	0.518542199488491	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step900.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	twibot20	900	0.5499172210693359	0.529296875	0.529296875	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step900.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	900	0.5094625684950087	0.5016276041666666	0.5174913331232273	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step900.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	ukr_rus_suspended	900	0.503173828125	0.4765625	0.45081967213114754	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step900.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	ukr_rus_suspended	900	0.5052490234375	0.49609375	0.4980544747081712	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step900.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	900	0.47552490234375	0.47265625	0.4578313253012048	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step900.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	ukr_rus_suspended	900	0.50421142578125	0.51171875	0.5136186770428015	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step900.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	900	0.49896240234375	0.4921875	0.453781512605042	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step900.jsonl
