experiment,run_id,kind,seed,mixture_size,sources,best_step,final_step,step,train_loss,validation_loss,elapsed_seconds
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,1750,0.6326431632041931,0.6648303800821304,154.74156914209016
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,2000,0.6362264156341553,0.6641798543930053,173.9345523181837
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,2250,0.6365034580230713,0.663899753689766,192.7388079580851
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,2500,0.6221591830253601,0.6639158368110657,211.3402147490997
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,2750,0.6322886347770691,0.6636047995090484,230.47956921206787
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,3000,0.6295289993286133,0.6628233623504639,249.62098828610033
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,3250,0.6270804405212402,0.6629636889696121,268.06441296311095
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,3500,0.6334348320960999,0.6627816689014434,285.4703418011777
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,3750,0.6264698505401611,0.6624824148416519,302.2668880701531
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,4000,0.6234797835350037,0.6622417694330215,318.43965776613913
ladder_s0,ladder_k5_covid_political-ukr_rus_suspended-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora",3000,4250,4250,0.6240350008010864,0.6623633474111557,334.6583616142161
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,250,0.6679668426513672,0.6817347210645676,28.10849418095313
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,500,0.6586762070655823,0.6742604231834413,63.96265332913026
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,750,0.648443877696991,0.6725035750865936,107.92303808708675
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,1000,0.6450046300888062,0.6710980671644211,148.31950611015782
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,1250,0.6389195919036865,0.6696435123682022,191.24519271915779
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,1500,0.6472010612487793,0.6689163285493851,233.82776773907244
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,1750,0.6254409551620483,0.6671940290927887,276.78777471301146
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,2000,0.6417001485824585,0.6676178389787675,322.0071852260735
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,2250,0.6433914303779602,0.6671256232261658,365.83672370412387
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,2500,0.6344313025474548,0.6668041551113129,408.73165118903853
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,2750,0.6360260844230652,0.6682640910148621,443.12776970514096
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,3000,0.6288828253746033,0.6658107590675353,486.4346288261004
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,3250,0.6367444396018982,0.6666714251041412,526.4448106959462
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,3500,0.6259833574295044,0.6654038250446319,562.3332814930473
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,3750,0.6346248388290405,0.6651223266124726,589.2226870739833
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,4000,0.6269350647926331,0.6651510488986968,621.8450567510445
ladder_s0,ladder_k5_ukr_rus_suspended-election2020-twibot20-facebook_page_reference-cora_s0,ladder,0,5,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",3000,4250,4250,0.631563663482666,0.6651296150684356,657.0346348879393
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,250,0.6845056414604187,0.6822323906989324,44.50951027101837
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,500,0.6796244978904724,0.6762960971820923,86.05563278193586
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,750,0.6445019245147705,0.6733350397575469,143.67111809412017
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,1000,0.6682876944541931,0.6737058651589213,196.5889233360067
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,1250,0.6815316081047058,0.6718831574633007,248.57740233209915
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,1500,0.6541143655776978,0.6724062919616699,291.96874005394056
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,1750,0.6684197187423706,0.672038271242664,337.56587150203995
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,2000,0.6755112409591675,0.6705193723241488,388.7780608551111
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,2250,0.6339858770370483,0.6683610981418973,444.6173838879913
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,2500,0.6705849170684814,0.682670341857842,497.2830686480738
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,2750,0.675534725189209,0.6675358663712229,547.2852449431084
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,3000,0.6646190881729126,0.6798085422742934,594.9685784049798
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,3250,0.6620447635650635,0.6672812781873203,642.5158915889915
primary_s1_s2,loo_cora_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",2250,3500,3500,0.6765866279602051,0.667456997576214,682.4437049829867
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,250,0.6856977939605713,0.6819129237816447,57.43258447712287
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,500,0.6802570223808289,0.6803884231618472,114.71773187210783
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,750,0.6606172919273376,0.6755126713287263,172.50253553804941
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,1000,0.6710948944091797,0.6737856242628325,230.3146808911115
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,1250,0.6794447898864746,0.6712395526823544,287.45867750095204
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,1500,0.6611204147338867,0.6750301827277457,336.17248580697924
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,1750,0.6690517663955688,0.6692604755361874,392.01025260891765
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,2000,0.6749958992004395,0.6702496096491815,442.3114286151249
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,2250,0.6912264227867126,0.6730283421419915,490.8351571280509
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,2500,0.6636767387390137,0.667846562394074,556.956382489996
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,2750,0.6831674575805664,0.6709777635477838,616.7129717140924
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,3000,0.6279782056808472,0.6673668902544748,669.704209743999
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,3250,0.6619431972503662,0.6682594364597683,722.0631427660119
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,3500,0.6774204969406128,0.6663519940205983,771.7863317010924
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,3750,0.6300325393676758,0.6667319348880222,826.962615583092
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,4000,0.6634117364883423,0.6675026778663908,883.8414250700735
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,4250,0.6775937080383301,0.6675979240309625,937.4524716599844
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,4500,0.6391980648040771,0.6682234512908117,983.3470762970392
primary_s1_s2,loo_cora_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,pubmed",3500,4750,4750,0.6594898700714111,0.6658045983030683,1016.6598293040879
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,250,0.6791577339172363,0.6829263008776164,44.80254803900607
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,500,0.7060694694519043,0.6810217602621941,91.03068080707453
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,750,0.6752252578735352,0.6781011973818144,131.2709802892059
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,1000,0.6571409106254578,0.6794395846979958,165.81329861702397
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,1250,0.6818846464157104,0.6699126916272301,199.61294028512202
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,1500,0.6413677930831909,0.6683375736077627,231.90462529100478
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,1750,0.6366301774978638,0.6681422955223493,263.8616057301406
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,2000,0.6806330680847168,0.6667260165725436,303.61446266504936
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,2250,0.633091151714325,0.6655258824427923,342.4364793191198
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,2500,0.6344778537750244,0.6662081916417394,396.5345719510224
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,2750,0.6976450681686401,0.6708489030599595,446.54874805919826
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,3000,0.6432290077209473,0.6670223871157283,495.35468878108077
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,3250,0.6280157566070557,0.664492601723898,537.4084616731852
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,3500,0.6710731387138367,0.663334912345523,576.7858699131757
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,3750,0.6305169463157654,0.666570379265717,625.1267530000769
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,4000,0.630759596824646,0.6628076165914535,675.0532456310466
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,4250,0.7108834981918335,0.6718972614123707,727.0113705031108
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,4500,0.6311944723129272,0.6626042561871666,778.568856514059
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,4750,0.6193193197250366,0.6621280273511296,823.9725256902166
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,5000,0.6915987730026245,0.6649540268239522,868.9604578569997
primary_s1_s2,loo_covid_political_s1,leave_one_out,1,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",4000,5250,5250,0.620625913143158,0.6616782259373438,914.7554437220097
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,250,0.6795291900634766,0.6876394273979324,51.748366818064824
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,500,0.6836972236633301,0.6759687802621297,103.0988654200919
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,750,0.6463515758514404,0.6731051065382504,145.85176566592418
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,1000,0.6437335014343262,0.6750589190494448,205.4155512910802
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,1250,0.6792437434196472,0.6702625186670393,268.2095546470955
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,1500,0.6395171880722046,0.6695524295880682,320.16404246212915
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,1750,0.6344559192657471,0.66910426063197,372.3852984891273
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,2000,0.6934738159179688,0.6838063593421663,420.70649087801576
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,2250,0.6338313817977905,0.667471807556493,475.75378221902065
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,2500,0.6333012580871582,0.6673448542044277,531.0270565401297
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,2750,0.6715967059135437,0.6667743379161473,586.3824138010386
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,3000,0.641126275062561,0.6713163048738524,640.0026057339273
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,3250,0.6195658445358276,0.6671789248074805,672.7531426451169
primary_s1_s2,loo_covid_political_s2,leave_one_out,2,6,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2250,3500,3500,0.6758478879928589,0.6683668597113518,700.9484067829326
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,250,0.6754509210586548,0.6784117821426618,16.165907537797466
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,500,0.6812949180603027,0.6733101663135347,31.93432523100637
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,750,0.6441694498062134,0.6685108991605895,47.59464313299395
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,1000,0.645377516746521,0.6670200362091974,63.36391921201721
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,1250,0.6813341975212097,0.6687760116088958,78.87620254280046
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,1500,0.6409154534339905,0.6649525835400536,94.83898224099539
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,1750,0.6412215232849121,0.6674340139542306,120.20101076480933
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,2000,0.6793720126152039,0.6665740329594839,151.08810856100172
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,2250,0.6322354078292847,0.6641559573156494,184.58659320883453
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,2500,0.6302567720413208,0.6626074094857488,217.86819045781158
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,2750,0.6780358552932739,0.6623859147230785,245.15795233496465
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,3000,0.6350069046020508,0.6645080834627152,269.7124563988764
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,3250,0.6307412981987,0.6617517135682559,293.89808449102566
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,3500,0.6773731112480164,0.6619466514104889,318.10554155102
primary_s1_s2,loo_election2020_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2500,3750,3750,0.6476524472236633,0.6651181767384211,340.8802305168938
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,250,0.673045814037323,0.6770560465398289,19.860431804088876
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,500,0.695685625076294,0.677409511591707,39.657509163953364
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,750,0.6429431438446045,0.6716792378397215,58.88042510394007
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,1000,0.6411928534507751,0.6731320811879068,77.97291007009335
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,1250,0.6825350522994995,0.6673842473399073,96.69204392191023
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,1500,0.6405515670776367,0.6674706053875741,116.10263516101986
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,1750,0.6372448205947876,0.6650320250363576,135.69652545102872
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,2000,0.6768817901611328,0.6645324435262453,154.49747654609382
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,2250,0.6428560614585876,0.6623592576810292,174.103853398934
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,2500,0.635739266872406,0.6626957883437474,194.16217837296426
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,2750,0.6744191646575928,0.6629201791116169,214.90523493406363
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,3000,0.6277123689651489,0.6611146090286119,231.83110204106197
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,3250,0.6353504657745361,0.6638164496137983,248.83753355010413
primary_s1_s2,loo_election2020_s2,leave_one_out,2,6,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2250,3500,3500,0.6774412989616394,0.6614595491261709,265.6630673489999
primary_s1_s2,loo_facebook_page_reference_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",3500,4750,250,0.6888988018035889,0.6820689632779077,47.96445627394132
primary_s1_s2,loo_facebook_page_reference_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",3500,4750,500,0.6894637942314148,0.6801455012389592,98.19177756505087
primary_s1_s2,loo_facebook_page_reference_s1,leave_one_out,1,6,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",3500,4750,750,0.647850751876831,0.6773659374032701,147.97460667905398
