arm,source,step,loss
NM_MT,election2020,376,0.0872
NM_MT,election2020,378,0.0895
NM_MT,election2020,380,0.2675
NM_MT,election2020,382,0.222
NM_MT,election2020,384,0.1002
NM_MT,election2020,386,0.1295
NM_MT,election2020,388,0.1132
NM_MT,election2020,390,0.37
NM_MT,election2020,392,0.1682
NM_MT,election2020,394,0.129
NM_MT,election2020,396,0.2384
NM_MT,election2020,398,0.1884
NM_MT,election2020,400,0.1944
NM_MT,election2020,402,0.0809
NM_MT,election2020,404,0.2294
NM_MT,election2020,406,0.2105
NM_MT,election2020,408,0.0907
NM_MT,election2020,410,0.2522
NM_MT,election2020,412,0.1768
NM_MT,election2020,414,0.2668
NM_MT,election2020,416,0.3052
NM_MT,election2020,418,0.1951
NM_MT,election2020,420,0.1941
NM_MT,election2020,422,0.2674
NM_MT,election2020,424,0.2283
NM_MT,election2020,426,0.2135
NM_MT,election2020,428,0.2628
NM_MT,election2020,430,0.1931
NM_MT,election2020,432,0.2579
NM_MT,election2020,434,0.2994
NM_MT,election2020,436,0.2476
NM_MT,election2020,438,0.2965
NM_MT,election2020,440,0.3491
NM_MT,election2020,442,0.2731
NM_MT,election2020,444,0.1854
NM_MT,election2020,446,0.1359
NM_MT,election2020,448,0.2324
NM_MT,election2020,450,0.2603
NM_MT,election2020,452,0.0849
NM_MT,election2020,454,0.0482
NM_MT,election2020,456,0.19
NM_MT,election2020,458,0.2472
NM_MT,election2020,460,0.2551
NM_MT,election2020,462,0.3602
NM_MT,election2020,464,0.1389
NM_MT,election2020,466,0.1496
NM_MT,election2020,468,0.18
NM_MT,election2020,470,0.2137
NM_MT,election2020,472,0.2428
NM_MT,election2020,474,0.0954
NM_MT,election2020,476,0.1613
NM_MT,election2020,478,0.2859
NM_MT,election2020,480,0.178
NM_MT,election2020,482,0.0423
NM_MT,election2020,484,0.339
NM_MT,election2020,486,0.2383
NM_MT,election2020,488,0.1916
NM_MT,election2020,490,0.1629
NM_MT,election2020,492,0.2387
NM_MT,election2020,494,0.3386
NM_MT,election2020,496,0.0843
NM_MT,election2020,498,0.0447
NM_MT,election2020,500,0.2753
NM_MT,election2020,502,0.2624
NM_MT,election2020,504,0.1779
NM_MT,election2020,506,0.3561
NM_MT,election2020,508,0.2607
NM_MT,election2020,510,0.1003
NM_MT,election2020,512,0.3811
NM_MT,election2020,514,0.2097
NM_MT,election2020,516,0.2078
NM_MT,election2020,518,0.2948
NM_MT,election2020,520,0.2473
NM_MT,election2020,522,0.2714
NM_MT,election2020,524,0.2436
NM_MT,election2020,526,0.247
NM_MT,election2020,528,0.185
NM_MT,election2020,530,0.1382
NM_MT,election2020,532,0.1733
NM_MT,election2020,534,0.3176
NM_MT,election2020,536,0.217
NM_MT,election2020,538,0.1737
NM_MT,election2020,540,0.1303
NM_MT,election2020,542,0.3397
NM_MT,election2020,544,0.2971
NM_MT,election2020,546,0.2268
NM_MT,election2020,548,0.1116
NM_MT,election2020,550,0.0331
NM_MT,election2020,552,0.1871
NM_MT,election2020,554,0.2081
NM_MT,election2020,556,0.3117
NM_MT,election2020,558,0.1034
NM_MT,election2020,560,0.1677
NM_MT,election2020,562,0.1973
NM_MT,election2020,564,0.3865
NM_MT,election2020,566,0.2419
NM_MT,election2020,568,0.2719
NM_MT,election2020,570,0.1786
NM_MT,election2020,572,0.216
NM_MT,election2020,574,0.1453
NM_MT,election2020,576,0.1747
NM_MT,election2020,578,0.3288
NM_MT,election2020,580,0.2552
NM_MT,election2020,582,0.0472
NM_MT,election2020,584,0.1877
NM_MT,election2020,586,0.1757
NM_MT,election2020,588,0.227
NM_MT,election2020,590,0.2092
NM_MT,election2020,592,0.174
NM_MT,election2020,594,0.1412
NM_MT,election2020,596,0.1095
NM_MT,election2020,598,0.2704
NM_MT,election2020,600,0.2599
NM_MT,election2020,602,0.2343
NM_MT,election2020,604,0.2199
NM_MT,election2020,606,0.2798
NM_MT,election2020,608,0.2737
NM_MT,election2020,610,0.4319
NM_MT,election2020,612,0.1727
NM_MT,election2020,614,0.1791
NM_MT,election2020,616,0.1909
NM_MT,election2020,618,0.2742
NM_MT,election2020,620,0.1624
NM_MT,election2020,622,0.311
NM_MT,election2020,624,0.1475
NM_MT,election2020,626,0.1811
NM_MT,election2020,628,0.1201
NM_MT,election2020,630,0.1547
NM_MT,election2020,632,0.3065
NM_MT,election2020,634,0.0358
NM_MT,election2020,636,0.2962
NM_MT,election2020,638,0.1168
NM_MT,election2020,640,0.1301
NM_MT,election2020,642,0.2149
NM_MT,election2020,644,0.2153
NM_MT,election2020,646,0.2233
NM_MT,election2020,648,0.148
NM_MT,election2020,650,0.3632
NM_MT,election2020,652,0.1157
NM_MT,election2020,654,0.3361
NM_MT,election2020,656,0.1902
NM_MT,election2020,658,0.3805
NM_MT,election2020,660,0.2902
NM_MT,election2020,662,0.2361
NM_MT,election2020,664,0.1457
NM_MT,election2020,666,0.0489
NM_MT,election2020,668,0.4304
NM_MT,election2020,670,0.1204
NM_MT,election2020,672,0.1017
NM_MT,election2020,674,0.5012
NM_MT,election2020,676,0.0846
NM_MT,election2020,678,0.3751
NM_MT,election2020,680,0.1772
NM_MT,election2020,682,0.2772
NM_MT,election2020,684,0.1404
NM_MT,election2020,686,0.1879
NM_MT,election2020,688,0.1417
NM_MT,election2020,690,0.2244
NM_MT,election2020,692,0.2781
NM_MT,election2020,694,0.0563
NM_MT,election2020,696,0.2779
NM_MT,election2020,698,0.2874
NM_MT,election2020,700,0.1998
NM_MT,election2020,702,0.2011
NM_MT,election2020,704,0.1035
NM_MT,election2020,706,0.1613
NM_MT,election2020,708,0.2728
NM_MT,election2020,710,0.2281
NM_MT,election2020,712,0.0909
NM_MT,election2020,714,0.22
NM_MT,election2020,716,0.1352
NM_MT,election2020,718,0.1705
NM_MT,election2020,720,0.2842
NM_MT,election2020,722,0.0705
NM_MT,election2020,724,0.4561
NM_MT,election2020,726,0.3949
NM_MT,election2020,728,0.159
NM_MT,election2020,730,0.2131
NM_MT,election2020,732,0.3432
NM_MT,election2020,734,0.3521
NM_MT,election2020,736,0.0966
NM_MT,election2020,738,0.1285
NM_MT,election2020,740,0.1723
NM_MT,election2020,742,0.3151
NM_MT,election2020,744,0.2639
NM_MT,election2020,746,0.1465
NM_MT,election2020,748,0.1474
NM_MT,election2020,750,0.236
NM_MT,election2020,752,0.0892
NM_MT,election2020,754,0.1421
NM_MT,election2020,756,0.3085
NM_MT,election2020,758,0.1784
NM_MT,election2020,760,0.2984
NM_MT,election2020,762,0.3959
NM_MT,election2020,764,0.1438
NM_MT,election2020,766,0.1073
NM_MT,election2020,768,0.2499
NM_MT,election2020,770,0.3306
NM_MT,election2020,772,0.181
NM_MT,election2020,774,0.3966
NM_MT,election2020,776,0.236
NM_MT,election2020,778,0.2287
NM_MT,election2020,780,0.3202
NM_MT,election2020,782,0.1188
NM_MT,election2020,784,0.3147
NM_MT,election2020,786,0.291
NM_MT,election2020,788,0.016
NM_MT,election2020,790,0.0111
NM_MT,election2020,792,0.1419
NM_MT,election2020,794,0.2185
NM_MT,election2020,796,0.1811
NM_MT,election2020,798,0.4815
NM_MT,election2020,800,0.2333
NM_MT,election2020,802,0.1904
NM_MT,election2020,804,0.1287
NM_MT,election2020,806,0.3897
NM_MT,election2020,808,0.2409
NM_MT,election2020,810,0.3752
NM_MT,election2020,812,0.1333
NM_MT,election2020,814,0.1642
NM_MT,election2020,816,0.0851
NM_MT,election2020,818,0.3801
NM_MT,election2020,820,0.1114
NM_MT,election2020,822,0.1848
NM_MT,election2020,824,0.2107
NM_MT,election2020,826,0.2062
NM_MT,election2020,828,0.3815
NM_MT,election2020,830,0.2827
NM_MT,election2020,832,0.1248
NM_MT,election2020,834,0.1699
NM_MT,election2020,836,0.3708
NM_MT,election2020,838,0.1514
NM_MT,election2020,840,0.2495
NM_MT,election2020,842,0.1979
NM_MT,election2020,844,0.2866
NM_MT,election2020,846,0.1224
NM_MT,election2020,848,0.1595
NM_MT,election2020,850,0.1515
NM_MT,election2020,852,0.1846
NM_MT,election2020,854,0.2338
NM_MT,election2020,856,0.324
NM_MT,election2020,858,0.192
NM_MT,election2020,860,0.2642
NM_MT,election2020,862,0.208
NM_MT,election2020,864,0.1577
NM_MT,election2020,866,0.2137
NM_MT,election2020,868,0.2715
NM_MT,election2020,871,0.2816
NM_MT,election2020,874,0.1449
NM_MT,election2020,877,0.3854
NM_MT,election2020,880,0.1124
NM_MT,election2020,883,0.2391
NM_MT,election2020,886,0.2634
NM_MT,election2020,889,0.3027
NM_MT,election2020,892,0.4018
NM_MT,election2020,895,0.2638
NM_MT,election2020,898,0.0421
NM_MT,election2020,900,0.0421
NM_MT,ukr_rus_suspended,0,0.8171
NM_MT,ukr_rus_suspended,1,0.9046
NM_MT,ukr_rus_suspended,2,0.6528
NM_MT,ukr_rus_suspended,4,0.7297
NM_MT,ukr_rus_suspended,8,0.6832
NM_MT,ukr_rus_suspended,12,0.7381
NM_MT,ukr_rus_suspended,16,0.6875
NM_MT,ukr_rus_suspended,20,0.6764
NM_MT,ukr_rus_suspended,24,0.6945
NM_MT,ukr_rus_suspended,28,0.6374
NM_MT,ukr_rus_suspended,32,0.6925
NM_MT,ukr_rus_suspended,36,0.6685
NM_MT,ukr_rus_suspended,40,0.6488
NM_MT,ukr_rus_suspended,44,0.7176
NM_MT,ukr_rus_suspended,48,0.6402
NM_MT,ukr_rus_suspended,52,0.5947
NM_MT,ukr_rus_suspended,56,0.6876
NM_MT,ukr_rus_suspended,60,0.6585
NM_MT,ukr_rus_suspended,64,0.5963
NM_MT,ukr_rus_suspended,67,0.57
NM_MT,ukr_rus_suspended,70,0.6192
NM_MT,ukr_rus_suspended,73,0.7594
NM_MT,ukr_rus_suspended,76,0.6517
NM_MT,ukr_rus_suspended,79,0.696
NM_MT,ukr_rus_suspended,82,0.6722
NM_MT,ukr_rus_suspended,86,0.7184
NM_MT,ukr_rus_suspended,90,0.6283
NM_MT,ukr_rus_suspended,94,0.6446
NM_MT,ukr_rus_suspended,98,0.7021
NM_MT,ukr_rus_suspended,102,0.6218
NM_MT,ukr_rus_suspended,106,0.6796
NM_MT,ukr_rus_suspended,110,0.6986
NM_MT,ukr_rus_suspended,114,0.6879
NM_MT,ukr_rus_suspended,118,0.689
NM_MT,ukr_rus_suspended,122,0.7335
NM_MT,ukr_rus_suspended,126,0.6384
NM_MT,ukr_rus_suspended,130,0.8225
NM_MT,ukr_rus_suspended,134,0.6232
NM_MT,ukr_rus_suspended,138,0.6475
NM_MT,ukr_rus_suspended,142,0.6953
NM_MT,ukr_rus_suspended,146,0.6805
NM_MT,ukr_rus_suspended,150,0.6432
NM_MT,ukr_rus_suspended,154,0.6555
NM_MT,ukr_rus_suspended,158,0.6977
NM_MT,ukr_rus_suspended,162,0.6537
NM_MT,ukr_rus_suspended,166,0.6811
NM_MT,ukr_rus_suspended,170,0.6797
NM_MT,ukr_rus_suspended,174,0.6802
NM_MT,ukr_rus_suspended,178,0.6802
NM_MT,ukr_rus_suspended,182,0.6154
NM_MT,ukr_rus_suspended,186,0.6536
NM_MT,ukr_rus_suspended,190,0.7521
NM_MT,ukr_rus_suspended,194,0.6933
NM_MT,ukr_rus_suspended,198,0.6503
NM_MT,ukr_rus_suspended,202,0.7142
NM_MT,ukr_rus_suspended,206,0.6645
NM_MT,ukr_rus_suspended,210,0.635
NM_MT,ukr_rus_suspended,214,0.7048
NM_MT,ukr_rus_suspended,218,0.6922
NM_MT,ukr_rus_suspended,222,0.6545
NM_MT,ukr_rus_suspended,226,0.6454
NM_MT,ukr_rus_suspended,230,0.5664
NM_MT,ukr_rus_suspended,234,0.6884
NM_MT,ukr_rus_suspended,238,0.6825
NM_MT,ukr_rus_suspended,242,0.6168
NM_MT,ukr_rus_suspended,246,0.647
NM_MT,ukr_rus_suspended,250,0.6206
NM_MT,ukr_rus_suspended,254,0.6221
NM_MT,ukr_rus_suspended,258,0.6127
NM_MT,ukr_rus_suspended,262,0.7141
NM_MT,ukr_rus_suspended,266,0.6679
NM_MT,ukr_rus_suspended,270,0.6846
NM_MT,ukr_rus_suspended,274,0.7014
NM_MT,ukr_rus_suspended,278,0.6331
NM_MT,ukr_rus_suspended,282,0.6868
NM_MT,ukr_rus_suspended,286,0.6204
NM_MT,ukr_rus_suspended,290,0.6653
NM_MT,ukr_rus_suspended,294,0.5916
NM_MT,ukr_rus_suspended,298,0.6913
NM_MT,ukr_rus_suspended,302,0.7757
NM_MT,ukr_rus_suspended,306,0.6007
NM_MT,ukr_rus_suspended,309,0.7253
NM_MT,ukr_rus_suspended,312,0.6478
NM_MT,ukr_rus_suspended,316,0.6074
NM_MT,ukr_rus_suspended,320,0.6555
NM_MT,ukr_rus_suspended,324,0.5816
NM_MT,ukr_rus_suspended,328,0.5893
NM_MT,ukr_rus_suspended,332,0.7261
NM_MT,ukr_rus_suspended,336,0.6474
NM_MT,ukr_rus_suspended,340,0.6527
NM_MT,ukr_rus_suspended,344,0.7045
NM_MT,ukr_rus_suspended,348,0.6824
NM_MT,ukr_rus_suspended,352,0.6524
NM_MT,ukr_rus_suspended,356,0.6139
NM_MT,ukr_rus_suspended,360,0.6346
NM_MT,ukr_rus_suspended,364,0.7271
NM_MT,ukr_rus_suspended,368,0.6679
NM_MT,ukr_rus_suspended,372,0.6426
NM_MT,ukr_rus_suspended,376,0.677
NM_MT,ukr_rus_suspended,380,0.6564
NM_MT,ukr_rus_suspended,384,0.5627
NM_MT,ukr_rus_suspended,388,0.6368
NM_MT,ukr_rus_suspended,392,0.5976
NM_MT,ukr_rus_suspended,396,0.7155
NM_MT,ukr_rus_suspended,400,0.6264
NM_MT,ukr_rus_suspended,404,0.6712
NM_MT,ukr_rus_suspended,408,0.6552
NM_MT,ukr_rus_suspended,412,0.6795
NM_MT,ukr_rus_suspended,416,0.6347
NM_MT,ukr_rus_suspended,420,0.6016
NM_MT,ukr_rus_suspended,424,0.6953
NM_MT,ukr_rus_suspended,428,0.6587
NM_MT,ukr_rus_suspended,432,0.7042
NM_MT,ukr_rus_suspended,436,0.598
NM_MT,ukr_rus_suspended,440,0.7015
NM_MT,ukr_rus_suspended,444,0.7111
NM_MT,ukr_rus_suspended,448,0.7059
NM_MT,ukr_rus_suspended,451,0.6655
NM_MT,ukr_rus_suspended,454,0.6037
NM_MT,ukr_rus_suspended,458,0.6235
NM_MT,ukr_rus_suspended,461,0.6098
NM_MT,ukr_rus_suspended,464,0.6051
NM_MT,ukr_rus_suspended,467,0.6454
NM_MT,ukr_rus_suspended,470,0.6537
NM_MT,ukr_rus_suspended,474,0.7076
NM_MT,ukr_rus_suspended,477,0.6655
NM_MT,ukr_rus_suspended,481,0.6806
NM_MT,ukr_rus_suspended,484,0.7086
NM_MT,ukr_rus_suspended,487,0.6258
NM_MT,ukr_rus_suspended,491,0.6747
NM_MT,ukr_rus_suspended,494,0.6732
NM_MT,ukr_rus_suspended,497,0.629
NM_MT,ukr_rus_suspended,500,0.667
NM_MT,ukr_rus_suspended,503,0.7666
NM_MT,ukr_rus_suspended,506,0.6303
NM_MT,ukr_rus_suspended,509,0.6699
NM_MT,ukr_rus_suspended,512,0.7064
NM_MT,ukr_rus_suspended,515,0.6707
NM_MT,ukr_rus_suspended,518,0.6185
NM_MT,ukr_rus_suspended,521,0.6869
NM_MT,ukr_rus_suspended,524,0.6697
NM_MT,ukr_rus_suspended,527,0.6428
NM_MT,ukr_rus_suspended,530,0.6595
NM_MT,ukr_rus_suspended,533,0.6819
NM_MT,ukr_rus_suspended,537,0.6805
NM_MT,ukr_rus_suspended,541,0.655
NM_MT,ukr_rus_suspended,545,0.6642
NM_MT,ukr_rus_suspended,549,0.6461
NM_MT,ukr_rus_suspended,553,0.6654
NM_MT,ukr_rus_suspended,557,0.6775
NM_MT,ukr_rus_suspended,561,0.6794
NM_MT,ukr_rus_suspended,565,0.6487
NM_MT,ukr_rus_suspended,569,0.6951
NM_MT,ukr_rus_suspended,573,0.7109
NM_MT,ukr_rus_suspended,577,0.6962
NM_MT,ukr_rus_suspended,581,0.7021
NM_MT,ukr_rus_suspended,585,0.6681
NM_MT,ukr_rus_suspended,589,0.6591
NM_MT,ukr_rus_suspended,593,0.6651
NM_MT,ukr_rus_suspended,597,0.7161
NM_MT,ukr_rus_suspended,601,0.6544
NM_MT,ukr_rus_suspended,604,0.6775
NM_MT,ukr_rus_suspended,607,0.582
NM_MT,ukr_rus_suspended,610,0.7051
NM_MT,ukr_rus_suspended,614,0.6059
NM_MT,ukr_rus_suspended,618,0.5742
NM_MT,ukr_rus_suspended,622,0.7154
NM_MT,ukr_rus_suspended,626,0.6779
NM_MT,ukr_rus_suspended,630,0.6391
NM_MT,ukr_rus_suspended,634,0.684
NM_MT,ukr_rus_suspended,638,0.6155
NM_MT,ukr_rus_suspended,642,0.7096
NM_MT,ukr_rus_suspended,646,0.6844
NM_MT,ukr_rus_suspended,650,0.6858
NM_MT,ukr_rus_suspended,654,0.6916
NM_MT,ukr_rus_suspended,658,0.6888
NM_MT,ukr_rus_suspended,662,0.6072
NM_MT,ukr_rus_suspended,666,0.6959
NM_MT,ukr_rus_suspended,670,0.6892
NM_MT,ukr_rus_suspended,674,0.6618
NM_MT,ukr_rus_suspended,678,0.6202
NM_MT,ukr_rus_suspended,682,0.6761
NM_MT,ukr_rus_suspended,686,0.6917
NM_MT,ukr_rus_suspended,690,0.6108
NM_MT,ukr_rus_suspended,694,0.6007
NM_MT,ukr_rus_suspended,698,0.6139
NM_MT,ukr_rus_suspended,702,0.6936
NM_MT,ukr_rus_suspended,706,0.6602
NM_MT,ukr_rus_suspended,710,0.6067
NM_MT,ukr_rus_suspended,714,0.6283
NM_MT,ukr_rus_suspended,718,0.6764
NM_MT,ukr_rus_suspended,722,0.5682
NM_MT,ukr_rus_suspended,726,0.6533
NM_MT,ukr_rus_suspended,730,0.6842
NM_MT,ukr_rus_suspended,734,0.6714
NM_MT,ukr_rus_suspended,738,0.6525
NM_MT,ukr_rus_suspended,742,0.641
NM_MT,ukr_rus_suspended,746,0.68
NM_MT,ukr_rus_suspended,750,0.6992
NM_MT,ukr_rus_suspended,754,0.6988
NM_MT,ukr_rus_suspended,758,0.6305
NM_MT,ukr_rus_suspended,762,0.6551
NM_MT,ukr_rus_suspended,766,0.6364
NM_MT,ukr_rus_suspended,770,0.68
NM_MT,ukr_rus_suspended,774,0.6008
NM_MT,ukr_rus_suspended,778,0.6809
NM_MT,ukr_rus_suspended,782,0.72
NM_MT,ukr_rus_suspended,786,0.6521
NM_MT,ukr_rus_suspended,790,0.6574
NM_MT,ukr_rus_suspended,794,0.6907
NM_MT,ukr_rus_suspended,798,0.6753
NM_MT,ukr_rus_suspended,802,0.679
NM_MT,ukr_rus_suspended,806,0.5642
NM_MT,ukr_rus_suspended,810,0.7947
NM_MT,ukr_rus_suspended,814,0.634
NM_MT,ukr_rus_suspended,818,0.7581
NM_MT,ukr_rus_suspended,822,0.6653
NM_MT,ukr_rus_suspended,826,0.71
NM_MT,ukr_rus_suspended,830,0.7048
NM_MT,ukr_rus_suspended,834,0.6333
NM_MT,ukr_rus_suspended,838,0.6317
NM_MT,ukr_rus_suspended,842,0.5562
NM_MT,ukr_rus_suspended,846,0.7175
NM_MT,ukr_rus_suspended,850,0.6432
NM_MT,ukr_rus_suspended,854,0.6482
NM_MT,ukr_rus_suspended,858,0.721
NM_MT,ukr_rus_suspended,862,0.6473
NM_MT,ukr_rus_suspended,866,0.6409
NM_MT,ukr_rus_suspended,870,0.6867
NM_MT,ukr_rus_suspended,874,0.6903
NM_MT,ukr_rus_suspended,878,0.7005
NM_MT,ukr_rus_suspended,882,0.64
NM_MT,ukr_rus_suspended,886,0.67
NM_MT,ukr_rus_suspended,890,0.6069
NM_MT,ukr_rus_suspended,894,0.6458
NM_MT,ukr_rus_suspended,898,0.6749
NM_MT,ukr_rus_suspended,900,0.6749
NM_MT,facebook_page_reference,0,0.6914
NM_MT,facebook_page_reference,1,0.6846
NM_MT,facebook_page_reference,3,0.6444
NM_MT,facebook_page_reference,5,0.6257
NM_MT,facebook_page_reference,7,0.6354
NM_MT,facebook_page_reference,9,0.6132
NM_MT,facebook_page_reference,11,0.577
NM_MT,facebook_page_reference,13,0.6529
NM_MT,facebook_page_reference,15,0.4734
NM_MT,facebook_page_reference,17,0.5494
NM_MT,facebook_page_reference,19,0.4868
NM_MT,facebook_page_reference,21,0.7415
NM_MT,facebook_page_reference,23,0.5731
NM_MT,facebook_page_reference,25,0.5998
NM_MT,facebook_page_reference,27,0.5568
NM_MT,facebook_page_reference,29,0.5095
NM_MT,facebook_page_reference,31,0.5427
NM_MT,facebook_page_reference,33,0.5386
NM_MT,facebook_page_reference,35,0.5607
NM_MT,facebook_page_reference,37,0.6553
NM_MT,facebook_page_reference,39,0.6515
NM_MT,facebook_page_reference,41,0.5786
NM_MT,facebook_page_reference,43,0.5269
NM_MT,facebook_page_reference,45,0.5905
NM_MT,facebook_page_reference,47,0.6808
NM_MT,facebook_page_reference,49,0.3827
NM_MT,facebook_page_reference,51,0.4212
NM_MT,facebook_page_reference,53,0.7236
NM_MT,facebook_page_reference,55,0.5475
NM_MT,facebook_page_reference,57,0.6008
NM_MT,facebook_page_reference,59,0.5151
NM_MT,facebook_page_reference,61,0.4584
NM_MT,facebook_page_reference,63,0.4757
NM_MT,facebook_page_reference,65,0.6014
NM_MT,facebook_page_reference,67,0.6339
NM_MT,facebook_page_reference,69,0.5952
NM_MT,facebook_page_reference,71,0.7286
NM_MT,facebook_page_reference,73,0.4396
NM_MT,facebook_page_reference,75,0.672
NM_MT,facebook_page_reference,77,0.4844
NM_MT,facebook_page_reference,79,0.6137
NM_MT,facebook_page_reference,81,0.5221
NM_MT,facebook_page_reference,83,0.4516
NM_MT,facebook_page_reference,85,0.4597
NM_MT,facebook_page_reference,87,0.3897
NM_MT,facebook_page_reference,89,0.4861
NM_MT,facebook_page_reference,91,0.6735
NM_MT,facebook_page_reference,93,0.6578
NM_MT,facebook_page_reference,95,0.5413
NM_MT,facebook_page_reference,97,0.5027
NM_MT,facebook_page_reference,99,0.4596
NM_MT,facebook_page_reference,101,0.6355
NM_MT,facebook_page_reference,103,0.4495
NM_MT,facebook_page_reference,105,0.5003
NM_MT,facebook_page_reference,107,0.3735
NM_MT,facebook_page_reference,109,0.4965
NM_MT,facebook_page_reference,111,0.4841
NM_MT,facebook_page_reference,113,0.406
NM_MT,facebook_page_reference,115,0.5189
NM_MT,facebook_page_reference,117,0.3498
NM_MT,facebook_page_reference,119,0.4931
NM_MT,facebook_page_reference,121,0.549
NM_MT,facebook_page_reference,123,0.4544
NM_MT,facebook_page_reference,125,0.5503
NM_MT,facebook_page_reference,127,0.3255
NM_MT,facebook_page_reference,129,0.4126
NM_MT,facebook_page_reference,131,0.4694
NM_MT,facebook_page_reference,133,0.4704
NM_MT,facebook_page_reference,135,0.5778
NM_MT,facebook_page_reference,137,0.5384
NM_MT,facebook_page_reference,139,0.5378
NM_MT,facebook_page_reference,141,0.527
NM_MT,facebook_page_reference,143,0.4924
NM_MT,facebook_page_reference,145,0.4299
NM_MT,facebook_page_reference,147,0.4963
NM_MT,facebook_page_reference,149,0.683
NM_MT,facebook_page_reference,151,0.4422
NM_MT,facebook_page_reference,153,0.4602
NM_MT,facebook_page_reference,155,0.5168
NM_MT,facebook_page_reference,157,0.4177
NM_MT,facebook_page_reference,159,0.5111
NM_MT,facebook_page_reference,161,0.5145
NM_MT,facebook_page_reference,163,0.4816
NM_MT,facebook_page_reference,165,0.4099
NM_MT,facebook_page_reference,167,0.4763
NM_MT,facebook_page_reference,169,0.4335
NM_MT,facebook_page_reference,171,0.3449
NM_MT,facebook_page_reference,173,0.498
NM_MT,facebook_page_reference,175,0.6242
NM_MT,facebook_page_reference,177,0.484
NM_MT,facebook_page_reference,179,0.3828
NM_MT,facebook_page_reference,181,0.4147
NM_MT,facebook_page_reference,183,0.4464
NM_MT,facebook_page_reference,185,0.5253
NM_MT,facebook_page_reference,187,0.3401
NM_MT,facebook_page_reference,189,0.3487
NM_MT,facebook_page_reference,191,0.434
NM_MT,facebook_page_reference,193,0.4788
NM_MT,facebook_page_reference,195,0.426
NM_MT,facebook_page_reference,197,0.3639
NM_MT,facebook_page_reference,199,0.4534
NM_MT,facebook_page_reference,201,0.5138
NM_MT,facebook_page_reference,203,0.3882
NM_MT,facebook_page_reference,205,0.3801
NM_MT,facebook_page_reference,207,0.6064
NM_MT,facebook_page_reference,209,0.3976
NM_MT,facebook_page_reference,211,0.3664
NM_MT,facebook_page_reference,213,0.3447
NM_MT,facebook_page_reference,215,0.3764
NM_MT,facebook_page_reference,217,0.3845
NM_MT,facebook_page_reference,219,0.2882
NM_MT,facebook_page_reference,221,0.3722
NM_MT,facebook_page_reference,223,0.3236
NM_MT,facebook_page_reference,225,0.4299
NM_MT,facebook_page_reference,227,0.548
NM_MT,facebook_page_reference,229,0.2788
NM_MT,facebook_page_reference,231,0.3861
NM_MT,facebook_page_reference,233,0.3453
NM_MT,facebook_page_reference,235,0.501
NM_MT,facebook_page_reference,237,0.3448
NM_MT,facebook_page_reference,239,0.322
NM_MT,facebook_page_reference,241,0.4552
NM_MT,facebook_page_reference,243,0.4501
NM_MT,facebook_page_reference,245,0.4889
NM_MT,facebook_page_reference,247,0.4145
NM_MT,facebook_page_reference,249,0.3143
NM_MT,facebook_page_reference,251,0.6296
NM_MT,facebook_page_reference,253,0.4973
NM_MT,facebook_page_reference,255,0.383
NM_MT,facebook_page_reference,257,0.3274
NM_MT,facebook_page_reference,259,0.4639
NM_MT,facebook_page_reference,261,0.4556
NM_MT,facebook_page_reference,263,0.2906
NM_MT,facebook_page_reference,265,0.3063
NM_MT,facebook_page_reference,267,0.585
NM_MT,facebook_page_reference,269,0.4638
NM_MT,facebook_page_reference,271,0.4821
NM_MT,facebook_page_reference,273,0.5255
NM_MT,facebook_page_reference,275,0.372
NM_MT,facebook_page_reference,277,0.2345
NM_MT,facebook_page_reference,279,0.4884
NM_MT,facebook_page_reference,281,0.2558
NM_MT,facebook_page_reference,283,0.371
NM_MT,facebook_page_reference,285,0.469
NM_MT,facebook_page_reference,287,0.3589
NM_MT,facebook_page_reference,289,0.255
NM_MT,facebook_page_reference,291,0.1747
NM_MT,facebook_page_reference,293,0.2297
NM_MT,facebook_page_reference,295,0.221
NM_MT,facebook_page_reference,297,0.2863
NM_MT,facebook_page_reference,299,0.4004
NM_MT,facebook_page_reference,301,0.502
NM_MT,facebook_page_reference,303,0.3423
NM_MT,facebook_page_reference,305,0.4209
NM_MT,facebook_page_reference,307,0.4211
NM_MT,facebook_page_reference,309,0.4286
NM_MT,facebook_page_reference,311,0.4088
NM_MT,facebook_page_reference,313,0.3998
NM_MT,facebook_page_reference,315,0.4709
NM_MT,facebook_page_reference,317,0.3053
NM_MT,facebook_page_reference,319,0.3997
NM_MT,facebook_page_reference,321,0.3675
NM_MT,facebook_page_reference,323,0.149
NM_MT,facebook_page_reference,325,0.5763
NM_MT,facebook_page_reference,327,0.4971
NM_MT,facebook_page_reference,329,0.3258
NM_MT,facebook_page_reference,331,0.4129
NM_MT,facebook_page_reference,333,0.462
NM_MT,facebook_page_reference,335,0.2817
NM_MT,facebook_page_reference,337,0.5024
NM_MT,facebook_page_reference,339,0.403
NM_MT,facebook_page_reference,341,0.315
NM_MT,facebook_page_reference,343,0.2608
NM_MT,facebook_page_reference,345,0.4085
NM_MT,facebook_page_reference,347,0.3945
NM_MT,facebook_page_reference,349,0.3701
NM_MT,facebook_page_reference,351,0.3314
NM_MT,facebook_page_reference,353,0.2888
NM_MT,facebook_page_reference,355,0.3121
NM_MT,facebook_page_reference,357,0.3021
NM_MT,facebook_page_reference,359,0.372
