physical_result_id	seed	model_id	target	accuracy_logged	f1_macro_logged	roc_auc_ovr_macro_logged	printed_decimal_places	source_log
prodigy|seed=1|model=ss_twibot20|target=facebook_page_reference|checkpoint=2500	1	ss_twibot20	facebook_page_reference	0.2500	0.2499	0.8026	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=1|model=ss_twibot20|target=midterm|checkpoint=2500	1	ss_twibot20	midterm	0.2081	0.2081	0.8501	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=1|model=ss_twibot20|target=twibot20|checkpoint=2500	1	ss_twibot20	twibot20	0.3324	0.3324	0.9133	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=1|model=ss_twibot20|target=ukr_rus|checkpoint=2500	1	ss_twibot20	ukr_rus	0.3105	0.3105	0.8557	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=1|model=ss_twibot20|target=ukr_rus_suspended|checkpoint=2500	1	ss_twibot20	ukr_rus_suspended	0.1509	0.1508	0.8018	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=1|model=ss_ukr_rus|target=covid|checkpoint=2500	1	ss_ukr_rus	covid	0.5574	0.5574	0.9617	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus|target=covid_political|checkpoint=2500	1	ss_ukr_rus	covid_political	0.1429	0.1429	0.8342	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus|target=cp_hk|checkpoint=2500	1	ss_ukr_rus	cp_hk	0.1139	0.1139	0.7080	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus|target=election2020|checkpoint=2500	1	ss_ukr_rus	election2020	0.1450	0.1449	0.8329	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus|target=facebook_page_reference|checkpoint=2500	1	ss_ukr_rus	facebook_page_reference	0.3032	0.3031	0.8653	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus|target=midterm|checkpoint=2500	1	ss_ukr_rus	midterm	0.2163	0.2163	0.8485	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus|target=twibot20|checkpoint=2500	1	ss_ukr_rus	twibot20	0.2991	0.2989	0.8949	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus|target=ukr_rus|checkpoint=2500	1	ss_ukr_rus	ukr_rus	0.4383	0.4383	0.9249	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus|target=ukr_rus_suspended|checkpoint=2500	1	ss_ukr_rus	ukr_rus_suspended	0.1981	0.1980	0.8272	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker1.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=covid|checkpoint=2500	1	ss_ukr_rus_suspended	covid	0.2896	0.2896	0.8576	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=covid_political|checkpoint=2500	1	ss_ukr_rus_suspended	covid_political	0.1089	0.1089	0.7522	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=cp_hk|checkpoint=2500	1	ss_ukr_rus_suspended	cp_hk	0.0981	0.0981	0.6710	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=election2020|checkpoint=2500	1	ss_ukr_rus_suspended	election2020	0.1139	0.1139	0.7673	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=facebook_page_reference|checkpoint=2500	1	ss_ukr_rus_suspended	facebook_page_reference	0.1790	0.1790	0.7624	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=midterm|checkpoint=2500	1	ss_ukr_rus_suspended	midterm	0.1350	0.1350	0.7682	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=twibot20|checkpoint=2500	1	ss_ukr_rus_suspended	twibot20	0.1567	0.1567	0.7315	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=ukr_rus|checkpoint=2500	1	ss_ukr_rus_suspended	ukr_rus	0.2261	0.2260	0.7954	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=1|model=ss_ukr_rus_suspended|target=ukr_rus_suspended|checkpoint=2500	1	ss_ukr_rus_suspended	ukr_rus_suspended	0.3679	0.3679	0.9234	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=all9|target=covid|checkpoint=2500	2	all9	covid	0.5308	0.5308	0.9562	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=all9|target=covid_political|checkpoint=2500	2	all9	covid_political	0.1737	0.1738	0.8589	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=all9|target=cp_hk|checkpoint=2500	2	all9	cp_hk	0.1262	0.1261	0.7393	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=all9|target=election2020|checkpoint=2500	2	all9	election2020	0.1742	0.1741	0.8544	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=all9|target=facebook_page_reference|checkpoint=2500	2	all9	facebook_page_reference	0.3180	0.3180	0.8669	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=all9|target=midterm|checkpoint=2500	2	all9	midterm	0.2354	0.2354	0.8647	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=all9|target=twibot20|checkpoint=2500	2	all9	twibot20	0.3047	0.3048	0.9056	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=all9|target=ukr_rus|checkpoint=2500	2	all9	ukr_rus	0.3814	0.3813	0.9032	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=all9|target=ukr_rus_suspended|checkpoint=2500	2	all9	ukr_rus_suspended	0.3038	0.3038	0.9041	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ordA_r2|target=covid|checkpoint=2500	2	ordA_r2	covid	0.5757	0.5757	0.9652	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r2|target=covid_political|checkpoint=2500	2	ordA_r2	covid_political	0.1445	0.1445	0.8317	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r2|target=cp_hk|checkpoint=2500	2	ordA_r2	cp_hk	0.1153	0.1154	0.7106	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r2|target=election2020|checkpoint=2500	2	ordA_r2	election2020	0.1420	0.1420	0.8343	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r2|target=facebook_page_reference|checkpoint=2500	2	ordA_r2	facebook_page_reference	0.2945	0.2945	0.8513	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r2|target=midterm|checkpoint=2500	2	ordA_r2	midterm	0.2180	0.2179	0.8504	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r2|target=twibot20|checkpoint=2500	2	ordA_r2	twibot20	0.3049	0.3048	0.9007	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r2|target=ukr_rus|checkpoint=2500	2	ordA_r2	ukr_rus	0.4234	0.4233	0.9192	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r2|target=ukr_rus_suspended|checkpoint=2500	2	ordA_r2	ukr_rus_suspended	0.1955	0.1955	0.8342	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ordA_r3|target=covid|checkpoint=2500	2	ordA_r3	covid	0.5580	0.5580	0.9604	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r3|target=covid_political|checkpoint=2500	2	ordA_r3	covid_political	0.1495	0.1495	0.8336	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r3|target=cp_hk|checkpoint=2500	2	ordA_r3	cp_hk	0.1179	0.1178	0.7157	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r3|target=election2020|checkpoint=2500	2	ordA_r3	election2020	0.1485	0.1485	0.8382	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r3|target=facebook_page_reference|checkpoint=2500	2	ordA_r3	facebook_page_reference	0.2961	0.2961	0.8616	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r3|target=midterm|checkpoint=2500	2	ordA_r3	midterm	0.2495	0.2495	0.8657	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r3|target=twibot20|checkpoint=2500	2	ordA_r3	twibot20	0.2988	0.2987	0.9006	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r3|target=ukr_rus|checkpoint=2500	2	ordA_r3	ukr_rus	0.4074	0.4074	0.9126	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r3|target=ukr_rus_suspended|checkpoint=2500	2	ordA_r3	ukr_rus_suspended	0.1906	0.1906	0.8232	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ordA_r4|target=covid|checkpoint=2500	2	ordA_r4	covid	0.5535	0.5535	0.9582	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r4|target=covid_political|checkpoint=2500	2	ordA_r4	covid_political	0.1948	0.1948	0.8707	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r4|target=cp_hk|checkpoint=2500	2	ordA_r4	cp_hk	0.1185	0.1184	0.7196	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r4|target=election2020|checkpoint=2500	2	ordA_r4	election2020	0.1513	0.1513	0.8365	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r4|target=facebook_page_reference|checkpoint=2500	2	ordA_r4	facebook_page_reference	0.2737	0.2736	0.8512	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r4|target=midterm|checkpoint=2500	2	ordA_r4	midterm	0.2402	0.2402	0.8622	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r4|target=twibot20|checkpoint=2500	2	ordA_r4	twibot20	0.2982	0.2982	0.8996	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r4|target=ukr_rus|checkpoint=2500	2	ordA_r4	ukr_rus	0.4012	0.4012	0.9080	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r4|target=ukr_rus_suspended|checkpoint=2500	2	ordA_r4	ukr_rus_suspended	0.1847	0.1846	0.8155	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ordA_r5|target=covid|checkpoint=2500	2	ordA_r5	covid	0.5539	0.5539	0.9595	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker6.log
prodigy|seed=2|model=ordA_r5|target=covid_political|checkpoint=2500	2	ordA_r5	covid_political	0.1774	0.1774	0.8649	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ordA_r5|target=cp_hk|checkpoint=2500	2	ordA_r5	cp_hk	0.1146	0.1145	0.7125	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ordA_r5|target=election2020|checkpoint=2500	2	ordA_r5	election2020	0.2035	0.2034	0.8715	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ordA_r5|target=facebook_page_reference|checkpoint=2500	2	ordA_r5	facebook_page_reference	0.2870	0.2869	0.8475	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ordA_r5|target=midterm|checkpoint=2500	2	ordA_r5	midterm	0.2376	0.2376	0.8619	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker6.log
prodigy|seed=2|model=ordA_r5|target=twibot20|checkpoint=2500	2	ordA_r5	twibot20	0.3023	0.3022	0.9052	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ordA_r5|target=ukr_rus|checkpoint=2500	2	ordA_r5	ukr_rus	0.3989	0.3989	0.9082	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker6.log
prodigy|seed=2|model=ordA_r5|target=ukr_rus_suspended|checkpoint=2500	2	ordA_r5	ukr_rus_suspended	0.1832	0.1831	0.8212	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ordA_r6|target=covid|checkpoint=2500	2	ordA_r6	covid	0.5429	0.5428	0.9575	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r6|target=covid_political|checkpoint=2500	2	ordA_r6	covid_political	0.1783	0.1783	0.8591	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r6|target=cp_hk|checkpoint=2500	2	ordA_r6	cp_hk	0.1151	0.1150	0.7180	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r6|target=election2020|checkpoint=2500	2	ordA_r6	election2020	0.1904	0.1903	0.8652	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r6|target=facebook_page_reference|checkpoint=2500	2	ordA_r6	facebook_page_reference	0.2763	0.2763	0.8525	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r6|target=midterm|checkpoint=2500	2	ordA_r6	midterm	0.2367	0.2366	0.8668	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r6|target=twibot20|checkpoint=2500	2	ordA_r6	twibot20	0.2986	0.2985	0.9021	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r6|target=ukr_rus|checkpoint=2500	2	ordA_r6	ukr_rus	0.3932	0.3932	0.9073	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r6|target=ukr_rus_suspended|checkpoint=2500	2	ordA_r6	ukr_rus_suspended	0.3194	0.3193	0.9102	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordA_r7|target=covid|checkpoint=2500	2	ordA_r7	covid	0.5438	0.5439	0.9565	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordA_r7|target=covid_political|checkpoint=2500	2	ordA_r7	covid_political	0.1787	0.1787	0.8657	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordA_r7|target=cp_hk|checkpoint=2500	2	ordA_r7	cp_hk	0.1193	0.1193	0.7276	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordA_r7|target=election2020|checkpoint=2500	2	ordA_r7	election2020	0.1851	0.1851	0.8613	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordA_r7|target=facebook_page_reference|checkpoint=2500	2	ordA_r7	facebook_page_reference	0.2803	0.2802	0.8381	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordA_r7|target=midterm|checkpoint=2500	2	ordA_r7	midterm	0.2346	0.2346	0.8617	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordA_r7|target=twibot20|checkpoint=2500	2	ordA_r7	twibot20	0.3117	0.3117	0.9088	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordA_r7|target=ukr_rus|checkpoint=2500	2	ordA_r7	ukr_rus	0.3904	0.3904	0.9067	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker4.log
prodigy|seed=2|model=ordA_r7|target=ukr_rus_suspended|checkpoint=2500	2	ordA_r7	ukr_rus_suspended	0.3082	0.3081	0.9079	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordA_r8|target=covid|checkpoint=2500	2	ordA_r8	covid	0.5321	0.5321	0.9568	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ordA_r8|target=covid_political|checkpoint=2500	2	ordA_r8	covid_political	0.1777	0.1777	0.8602	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ordA_r8|target=cp_hk|checkpoint=2500	2	ordA_r8	cp_hk	0.1396	0.1397	0.7543	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ordA_r8|target=election2020|checkpoint=2500	2	ordA_r8	election2020	0.1773	0.1773	0.8559	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ordA_r8|target=facebook_page_reference|checkpoint=2500	2	ordA_r8	facebook_page_reference	0.2694	0.2694	0.8471	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ordA_r8|target=midterm|checkpoint=2500	2	ordA_r8	midterm	0.2339	0.2339	0.8692	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ordA_r8|target=twibot20|checkpoint=2500	2	ordA_r8	twibot20	0.3084	0.3083	0.9090	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ordA_r8|target=ukr_rus|checkpoint=2500	2	ordA_r8	ukr_rus	0.3826	0.3825	0.9017	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
