target,sources,seed,checkpoint_step,roc_auc_ovr_macro,f1_macro,accuracy,classes,support_nodes,test_nodes,checkpoint
cora,twibot20,0,100,0.8531523652846256,0.5876655577196612,0.6159969673995451,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_100.pt
cora,twibot20,0,2500,0.9281602584006517,0.686167831314824,0.6914329037149356,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_2500.pt
cora,twibot20,0,300,0.8609919154461085,0.5550805336842821,0.599696739954511,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_300.pt
cora,twibot20,0,900,0.9054091270547465,0.5884237704710328,0.6178923426838514,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_900.pt
covid_political,twibot20,0,100,0.855349638606046,0.7541127896038633,0.8003865127396633,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_100.pt
covid_political,twibot20,0,2500,0.9257456143507129,0.8539005434740262,0.889487870619946,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_2500.pt
covid_political,twibot20,0,300,0.9289397230786446,0.8653825534205963,0.8994558307481055,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_300.pt
covid_political,twibot20,0,900,0.9338758842574414,0.8657505867313966,0.8983369780806592,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_900.pt
election2020,twibot20,0,100,0.8942647102968967,0.8054270202146439,0.8069875304136253,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_100.pt
election2020,twibot20,0,2500,0.9828719913566251,0.97705126761235,0.9772024533657745,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_2500.pt
election2020,twibot20,0,300,0.9816339864293647,0.9545526501428119,0.9547217153284672,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_300.pt
election2020,twibot20,0,900,0.9834754215978435,0.9742599710421127,0.9744145377128953,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_900.pt
facebook_page_reference,twibot20,0,100,0.7272144411930621,0.12354871025103811,0.181748716371735,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_100.pt
facebook_page_reference,twibot20,0,2500,0.7885506981998598,0.18815277868719701,0.21295649175775536,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_2500.pt
facebook_page_reference,twibot20,0,300,0.7659934600969579,0.13580209163988338,0.17950294931648542,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_300.pt
facebook_page_reference,twibot20,0,900,0.7858701254117356,0.16701924048094743,0.2037031860072871,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_900.pt
pubmed,twibot20,0,100,0.8423903427624975,0.707126059846999,0.7139736882206532,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_100.pt
pubmed,twibot20,0,2500,0.8586894769668438,0.7208992172915245,0.7254025499060294,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_2500.pt
pubmed,twibot20,0,300,0.8077893041920311,0.6386846997953349,0.6387463808604663,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_300.pt
pubmed,twibot20,0,900,0.8246898774410122,0.6473445878230689,0.6476354955046477,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_900.pt
twibot20,twibot20,0,100,0.46631099765435663,0.4735764734346154,0.49296967643571066,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_100.pt
twibot20,twibot20,0,2500,0.5375475236106281,0.5270838698811936,0.544892427579197,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_2500.pt
twibot20,twibot20,0,300,0.5108074421419551,0.5018815187190881,0.5199898356767745,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_300.pt
twibot20,twibot20,0,900,0.5443644088115327,0.5255440864375789,0.5439606979501949,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_900.pt
ukr_rus_suspended,twibot20,0,100,0.46950727895028854,0.47970131271833355,0.5195682229075826,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_100.pt
ukr_rus_suspended,twibot20,0,2500,0.5008341941072574,0.5030584359849481,0.5220319756106208,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_2500.pt
ukr_rus_suspended,twibot20,0,300,0.48504136958497324,0.4892183266065818,0.5261086887163671,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_300.pt
ukr_rus_suspended,twibot20,0,900,0.48991645510696563,0.49744803132102966,0.5172462689212662,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_twibot20_s0/checkpoints/step_900.pt
cora,ukr_rus_suspended,0,100,0.9152048631018171,0.6427949107132446,0.6819560272934041,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_100.pt
cora,ukr_rus_suspended,0,2500,0.9214715501234922,0.6549458684670392,0.6664139499620925,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_2500.pt
cora,ukr_rus_suspended,0,300,0.8632809777182705,0.560226638771406,0.5758150113722517,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_300.pt
cora,ukr_rus_suspended,0,900,0.9014516697186635,0.6169090202499105,0.6345716451857468,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_900.pt
covid_political,ukr_rus_suspended,0,100,0.8533010450318936,0.7369034182011724,0.7773356049432946,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_100.pt
covid_political,ukr_rus_suspended,0,2500,0.9032284672848269,0.8007327554192568,0.8379062198036922,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_2500.pt
covid_political,ukr_rus_suspended,0,300,0.8786850830850302,0.7669992627624946,0.8056502059706047,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_300.pt
covid_political,ukr_rus_suspended,0,900,0.8884365360961083,0.7768878904418764,0.8143085999084575,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_900.pt
election2020,ukr_rus_suspended,0,100,0.9262333425001028,0.8537296268472914,0.8542553730738037,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_100.pt
election2020,ukr_rus_suspended,0,2500,0.9739267452574245,0.9287621951752923,0.9289588402270884,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_2500.pt
election2020,ukr_rus_suspended,0,300,0.8995833252944802,0.8182470407293186,0.8188868613138686,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_300.pt
election2020,ukr_rus_suspended,0,900,0.9506349565450288,0.8869108547926801,0.8871020884022709,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_900.pt
facebook_page_reference,ukr_rus_suspended,0,100,0.7202097345906051,0.11559189522999148,0.1717406092458509,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_100.pt
facebook_page_reference,ukr_rus_suspended,0,2500,0.7812355547404697,0.18027943051357495,0.20259428028291074,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_2500.pt
facebook_page_reference,ukr_rus_suspended,0,300,0.7402929273573245,0.12056753732693752,0.16708134149637044,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_300.pt
facebook_page_reference,ukr_rus_suspended,0,900,0.7769293007798554,0.15988367184342697,0.19170091228462535,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_900.pt
pubmed,ukr_rus_suspended,0,100,0.8518674393009906,0.7206076757429893,0.726520038604155,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_100.pt
pubmed,ukr_rus_suspended,0,2500,0.8884070600134114,0.7456161069574753,0.7496317366790267,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_2500.pt
pubmed,ukr_rus_suspended,0,300,0.7686740741961783,0.5975700936542865,0.6036470767511556,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_300.pt
pubmed,ukr_rus_suspended,0,900,0.8501212875242729,0.6943200285580197,0.6963986386955859,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_900.pt
twibot20,ukr_rus_suspended,0,100,0.5313945244320961,0.5280178676288494,0.5286295104184313,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_100.pt
twibot20,ukr_rus_suspended,0,2500,0.5366173561906702,0.5138912382538776,0.5138912417414874,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_2500.pt
twibot20,ukr_rus_suspended,0,300,0.48762146271683854,0.4819183868138406,0.4990682703709978,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_300.pt
twibot20,ukr_rus_suspended,0,900,0.47436389439437376,0.4799838213862555,0.48983567677452144,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_900.pt
ukr_rus_suspended,ukr_rus_suspended,0,100,0.4770773274699129,0.48983013195016206,0.5131341061363395,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_100.pt
ukr_rus_suspended,ukr_rus_suspended,0,2500,0.5112948218336391,0.5086027803711732,0.5412634265659896,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_2500.pt
ukr_rus_suspended,ukr_rus_suspended,0,300,0.47568331402103364,0.4796539753789873,0.5399872381154951,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_300.pt
ukr_rus_suspended,ukr_rus_suspended,0,900,0.4988302346873039,0.49149127640729073,0.5480343152894467,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_ukr_rus_suspended_s0/checkpoints/step_900.pt
