task,arm,rung,training_seed,target,roc_auc,baseline_roc_auc,rung1_roc_auc,delta_vs_baseline,delta_vs_rung1
NM,objective,2,0,facebook_page_reference,0.8596737013466058,0.8622426726352208,0.8653367180933896,-0.0025689712886149962,-0.005663016746783822
NM,objective,2,0,midterm,0.8578726014871708,0.8505515975513678,0.8521074785583321,0.007321003935803039,0.005765122928838684
NM,objective,2,0,twibot20,0.9098281509574803,0.9058495542098738,0.9017279742778033,0.003978596747606478,0.008100176679676996
NM,objective,2,0,ukr_rus,0.9127857098634214,0.9106665868868774,0.9165671810336495,0.002119122976544041,-0.00378147117022809
NM,objective,2,0,ukr_rus_suspended,0.8218878162318262,0.8153442824023893,0.8256940822491701,0.006543533829436843,-0.0038062660173439067
NM,objective,3,0,covid,0.9636638178222481,0.9618831929119156,0.9586371243685139,0.0017806249103324845,0.005026693453734188
NM,objective,3,0,covid_political,0.8413584811934108,0.8366456559334677,0.8312079247386976,0.004712825259943099,0.010150556454713189
NM,objective,3,0,cp_hk,0.7200636141601652,0.7093764448988026,0.7148072589402913,0.010687169261362595,0.005256355219873887
NM,objective,3,0,election2020,0.8382145450032993,0.8384934265038062,0.8341146129301227,-0.0002788815005069223,0.004099932073176604
NM,objective,3,0,facebook_page_reference,0.8580835938453676,0.8620769955646033,0.8653367180933896,-0.0039934017192356785,-0.007253124248022047
NM,objective,3,0,midterm,0.8674191332411493,0.8668231233783152,0.8521074785583321,0.0005960098628340349,0.015311654682817144
NM,objective,3,0,twibot20,0.9079503290954677,0.9053212575528814,0.9017279742778033,0.002629071542586292,0.006222354817664422
NM,objective,3,0,ukr_rus,0.9118582302126391,0.907358186272369,0.9165671810336495,0.004500043940270149,-0.004708950821010416
NM,objective,3,0,ukr_rus_suspended,0.8266039925060052,0.8234232484609231,0.8256940822491701,0.0031807440450821733,0.000909910256835178
NM,objective,4,0,covid,0.9584887662153135,0.9540062946834784,0.9586371243685139,0.004482471531835119,-0.0001483581532003564
NM,objective,4,0,covid_political,0.8556245051581285,0.8426472225408445,0.8312079247386976,0.012977282617284036,0.024416580419430844
NM,objective,4,0,cp_hk,0.7219563723980696,0.7095548235136887,0.7148072589402913,0.012401548884380942,0.0071491134577783555
NM,objective,4,0,election2020,0.8399328434604336,0.8367903136658944,0.8341146129301227,0.003142529794539217,0.005818230530310942
NM,objective,4,0,facebook_page_reference,0.853730922046749,0.8445398325207589,0.8653367180933896,0.009191089525990126,-0.011605796046640582
NM,objective,4,0,midterm,0.8688718366896969,0.8542478331204119,0.8521074785583321,0.01462400356928506,0.016764358131364787
NM,objective,4,0,twibot20,0.9054949134245687,0.9030056846552881,0.9017279742778033,0.0024892287692805937,0.0037669391467654023
NM,objective,4,0,ukr_rus,0.9038510724045763,0.8974535563896443,0.9165671810336495,0.006397516014931992,-0.012716108629073242
NM,objective,4,0,ukr_rus_suspended,0.8209254347044846,0.8099504292696372,0.8256940822491701,0.010975005434847418,-0.004768647544685423
NM,objective,5,0,covid,0.9593628377750001,0.9566210090428934,0.9586371243685139,0.0027418287321067103,0.0007257134064861948
NM,objective,5,0,covid_political,0.8568211244440628,0.8503927361006024,0.8312079247386976,0.006428388343460378,0.02561319970536513
NM,objective,5,0,cp_hk,0.7113293975249103,0.7036843177915989,0.7148072589402913,0.007645079733311411,-0.0034778614153809784
NM,objective,5,0,election2020,0.8400001523138464,0.8374872104874973,0.8341146129301227,0.002512941826349091,0.005885539383723715
NM,objective,5,0,facebook_page_reference,0.8488408239408471,0.8485969344774882,0.8653367180933896,0.00024388946335895945,-0.01649589415254249
NM,objective,5,0,midterm,0.8638015366148676,0.8642492331307509,0.8521074785583321,-0.00044769651588327797,0.01169405805653545
NM,objective,5,0,twibot20,0.9051609187290585,0.9046348037390872,0.9017279742778033,0.0005261149899712381,0.003432944451255193
NM,objective,5,0,ukr_rus,0.9016703191844896,0.8984138429849996,0.9165671810336495,0.0032564761994899882,-0.014896861849159948
NM,objective,5,0,ukr_rus_suspended,0.8172868555989757,0.8173632324427024,0.8256940822491701,-7.637684372663323e-05,-0.008407226650194333
NM,objective,6,0,covid,0.9569690013753959,0.953063919489411,0.9586371243685139,0.003905081885984818,-0.0016681229931180264
NM,objective,6,0,covid_political,0.8463681441613997,0.8409244811397859,0.8312079247386976,0.005443663021613809,0.01516021942270207
NM,objective,6,0,cp_hk,0.7214603034929297,0.7175349694558942,0.7148072589402913,0.003925334037035433,0.006653044552638376
NM,objective,6,0,election2020,0.8419116639542853,0.8360367383079967,0.8341146129301227,0.0058749256462885535,0.007797051024162616
NM,objective,6,0,facebook_page_reference,0.8518522951794767,0.8444273181345273,0.8653367180933896,0.007424977044949377,-0.013484422913912941
NM,objective,6,0,midterm,0.8664224349219223,0.858283816260853,0.8521074785583321,0.008138618661069241,0.014314956363590148
NM,objective,6,0,twibot20,0.9021027327954083,0.898582883675893,0.9017279742778033,0.003519849119515306,0.00037475851760504497
NM,objective,6,0,ukr_rus,0.9033791909272643,0.8984729376332514,0.9165671810336495,0.004906253294012841,-0.013187990106385272
NM,objective,6,0,ukr_rus_suspended,0.8897841785145901,0.8854176086940984,0.8256940822491701,0.0043665698204917724,0.06409009626542006
NM,objective,7,0,covid,0.9567536491087112,0.9524236746218012,0.9586371243685139,0.004329974486909971,-0.0018834752598027027
NM,objective,7,0,covid_political,0.8501852004007362,0.8446954274999686,0.8312079247386976,0.0054897729007675755,0.01897727566203855
NM,objective,7,0,cp_hk,0.7201601191498767,0.7185269659963147,0.7148072589402913,0.0016331531535619392,0.005352860209585364
NM,objective,7,0,election2020,0.8393005601290998,0.8383261011934827,0.8341146129301227,0.0009744589356170952,0.005185947198977137
NM,objective,7,0,facebook_page_reference,0.8435683255908134,0.8459402821529871,0.8653367180933896,-0.002371956562173705,-0.021768392502576228
NM,objective,7,0,midterm,0.8666647068385419,0.8605382043739845,0.8521074785583321,0.006126502464557371,0.014557228280209777
NM,objective,7,0,twibot20,0.9028991473132166,0.9019428166849861,0.9017279742778033,0.0009563306282305284,0.0011711730354133643
NM,objective,7,0,ukr_rus,0.9021228802615197,0.902986845476874,0.9165671810336495,-0.0008639652153543675,-0.014444300772129881
NM,objective,7,0,ukr_rus_suspended,0.8881598146482443,0.8857108364160032,0.8256940822491701,0.0024489782322411058,0.06246573239907427
NM,objective,8,0,covid,0.954295456820521,0.951812512162088,0.9586371243685139,0.0024829446584330173,-0.004341667547992922
NM,objective,8,0,covid_political,0.8426541102343592,0.8417763925146783,0.8312079247386976,0.000877717719680926,0.011446185495661565
NM,objective,8,0,cp_hk,0.7205621818016318,0.7127153084195893,0.7148072589402913,0.007846873382042485,0.005754922861340495
NM,objective,8,0,election2020,0.8408957923965894,0.8398378187212452,0.8341146129301227,0.0010579736753442148,0.006781179466466725
NM,objective,8,0,facebook_page_reference,0.873116055850325,0.8740265699638717,0.8653367180933896,-0.000910514113546701,0.0077793377569354005
NM,objective,8,0,midterm,0.8645513951093302,0.8555233864948667,0.8521074785583321,0.009028008614463512,0.01244391655099808
NM,objective,8,0,twibot20,0.9005079814757425,0.9008236502778941,0.9017279742778033,-0.0003156688021516141,-0.0012199928020607542
NM,objective,8,0,ukr_rus,0.900272072457719,0.8982843955357869,0.9165671810336495,0.0019876769219321355,-0.016295108575930528
NM,objective,8,0,ukr_rus_suspended,0.883523947480081,0.8760314176822531,0.8256940822491701,0.007492529797827885,0.05782986523091094
NM,schedule,1,0,covid,0.9585362072648673,0.9596192777841941,0.9585362072648673,-0.0010830705193267676,0.0
NM,schedule,1,0,covid_political,0.8317180071754018,0.8353252941164477,0.8317180071754018,-0.0036072869410459507,0.0
NM,schedule,1,0,cp_hk,0.7127965194055405,0.7146705894634643,0.7127965194055405,-0.0018740700579238379,0.0
NM,schedule,1,0,election2020,0.8341641291804697,0.8347588746027015,0.8341641291804697,-0.0005947454222318127,0.0
NM,schedule,1,0,facebook_page_reference,0.8703086243278678,0.8804908581163692,0.8703086243278678,-0.01018223378850136,0.0
NM,schedule,1,0,midterm,0.8526415916694992,0.8602815358118078,0.8526415916694992,-0.007639944142308619,0.0
NM,schedule,1,0,twibot20,0.8983881687295848,0.9021455705850973,0.8983881687295848,-0.0037574018555124322,0.0
NM,schedule,1,0,ukr_rus,0.912510108947754,0.913072216784817,0.912510108947754,-0.0005621078370630084,0.0
NM,schedule,1,0,ukr_rus_suspended,0.8250712953764817,0.8228014391044092,0.8250712953764817,0.0022698562720725457,0.0
NM,schedule,2,0,covid,0.961144449519015,0.96164721058703,0.9585362072648673,-0.0005027610680149452,0.0026082422541476857
NM,schedule,2,0,covid_political,0.8319709529821899,0.8351834904188398,0.8317180071754018,-0.0032125374366498427,0.0002529458067881407
NM,schedule,2,0,cp_hk,0.7012527182184418,0.7088868745442093,0.7127965194055405,-0.007634156325767472,-0.011543801187098635
NM,schedule,2,0,election2020,0.8319588373447288,0.837047560324614,0.8341641291804697,-0.005088722979885274,-0.002205291835740919
NM,schedule,2,0,facebook_page_reference,0.8656953444426086,0.8622426726352208,0.8703086243278678,0.0034526718073878415,-0.004613279885259169
NM,schedule,2,0,midterm,0.8460306686916572,0.8505515975513678,0.8526415916694992,-0.00452092885971056,-0.006610922977841938
NM,schedule,2,0,twibot20,0.9030611813753501,0.9058495542098738,0.8983881687295848,-0.0027883728345237113,0.004673012645765251
NM,schedule,2,0,ukr_rus,0.9132740008419958,0.9106665868868774,0.912510108947754,0.0026074139551184317,0.0007638918942418638
NM,schedule,2,0,ukr_rus_suspended,0.8201626800942694,0.8153442824023893,0.8250712953764817,0.004818397691880083,-0.004908615282212314
NM,schedule,3,0,covid,0.9596141593209625,0.9618831929119156,0.9585362072648673,-0.0022690335909530956,0.0010779520560951772
NM,schedule,3,0,covid_political,0.836479785935632,0.8366456559334677,0.8317180071754018,-0.00016586999783574363,0.004761778760230206
NM,schedule,3,0,cp_hk,0.7145281047656618,0.7093764448988026,0.7127965194055405,0.005151659866859171,0.0017315853601213016
NM,schedule,3,0,election2020,0.8381872114093823,0.8384934265038062,0.8341641291804697,-0.0003062150944238562,0.004023082228912678
NM,schedule,3,0,facebook_page_reference,0.8596372501603488,0.8620769955646033,0.8703086243278678,-0.002439745404254512,-0.010671374167519065
NM,schedule,3,0,midterm,0.8608263888578305,0.8668231233783152,0.8526415916694992,-0.00599673452048477,0.008184797188331316
NM,schedule,3,0,twibot20,0.90566018696489,0.9053212575528814,0.8983881687295848,0.00033892941200863724,0.007272018235305211
NM,schedule,3,0,ukr_rus,0.9119957752611445,0.907358186272369,0.912510108947754,0.004637588988775532,-0.0005143336866094694
NM,schedule,3,0,ukr_rus_suspended,0.8138232953246984,0.8234232484609231,0.8250712953764817,-0.009599953136224637,-0.01124800005178328
NM,schedule,4,0,covid,0.9523462868284907,0.9540062946834784,0.9585362072648673,-0.0016600078549877662,-0.0061899204363766724
NM,schedule,4,0,covid_political,0.8327375357178436,0.8426472225408445,0.8317180071754018,-0.009909686823000863,0.0010195285424418055
NM,schedule,4,0,cp_hk,0.7151838717789486,0.7095548235136887,0.7127965194055405,0.005629048265259895,0.002387352373408147
NM,schedule,4,0,election2020,0.8379475266083904,0.8367903136658944,0.8341641291804697,0.0011572129424960442,0.003783397427920776
NM,schedule,4,0,facebook_page_reference,0.8575636341654023,0.8445398325207589,0.8703086243278678,0.01302380164464334,-0.012744990162465553
NM,schedule,4,0,midterm,0.8620288060999465,0.8542478331204119,0.8526415916694992,0.007780972979534617,0.009387214430447322
NM,schedule,4,0,twibot20,0.9017449884579098,0.9030056846552881,0.8983881687295848,-0.0012606961973782305,0.0033568197283250223
NM,schedule,4,0,ukr_rus,0.9014406741350545,0.8974535563896443,0.912510108947754,0.0039871177454101625,-0.011069434812699508
NM,schedule,4,0,ukr_rus_suspended,0.804610692906654,0.8099504292696372,0.8250712953764817,-0.005339736362983238,-0.020460602469827727
NM,schedule,5,0,covid,0.947884194604282,0.9566210090428934,0.9585362072648673,-0.008736814438611407,-0.010652012660585353
NM,schedule,5,0,covid_political,0.8455545326759074,0.8503927361006024,0.8317180071754018,-0.004838203424694987,0.013836525500505625
NM,schedule,5,0,cp_hk,0.7120857566252522,0.7036843177915989,0.7127965194055405,0.008401438833653296,-0.0007107627802882543
NM,schedule,5,0,election2020,0.8403254614479241,0.8374872104874973,0.8341641291804697,0.0028382509604267803,0.006161332267454411
NM,schedule,5,0,facebook_page_reference,0.8430601818808192,0.8485969344774882,0.8703086243278678,-0.00553675259666897,-0.027248442447048604
NM,schedule,5,0,midterm,0.8634226127602587,0.8642492331307509,0.8526415916694992,-0.0008266203704921926,0.010781021090759513
NM,schedule,5,0,twibot20,0.8959413172184735,0.9046348037390872,0.8983881687295848,-0.008693486520613747,-0.0024468515111113476
NM,schedule,5,0,ukr_rus,0.8876335371499773,0.8984138429849996,0.912510108947754,-0.010780305835022319,-0.024876571797776692
NM,schedule,5,0,ukr_rus_suspended,0.8102793229037317,0.8173632324427024,0.8250712953764817,-0.007083909538970645,-0.014791972472749992
NM,schedule,6,0,covid,0.9485586813126488,0.953063919489411,0.9585362072648673,-0.004505238176762294,-0.009977525952218569
NM,schedule,6,0,covid_political,0.8323957428164864,0.8409244811397859,0.8317180071754018,-0.008528738323299478,0.0006777356410846425
NM,schedule,6,0,cp_hk,0.7155908492789873,0.7175349694558942,0.7127965194055405,-0.0019441201769069272,0.0027943298734468547
NM,schedule,6,0,election2020,0.8394130161438866,0.8360367383079967,0.8341641291804697,0.003376277835889896,0.0052488869634169655
NM,schedule,6,0,facebook_page_reference,0.8361997752354061,0.8444273181345273,0.8703086243278678,-0.008227542899121199,-0.0341088490924617
NM,schedule,6,0,midterm,0.8628163917311306,0.858283816260853,0.8526415916694992,0.004532575470277522,0.010174800061631406
NM,schedule,6,0,twibot20,0.894666054331023,0.898582883675893,0.8983881687295848,-0.003916829344870032,-0.0037221143985618488
NM,schedule,6,0,ukr_rus,0.8882709870393249,0.8984729376332514,0.912510108947754,-0.010201950593926479,-0.02423912190842903
NM,schedule,6,0,ukr_rus_suspended,0.8667249041042111,0.8854176086940984,0.8250712953764817,-0.018692704589887255,0.041653608727729385
NM,schedule,7,0,covid,0.9543472797021099,0.9524236746218012,0.9585362072648673,0.0019236050803086435,-0.004188927562757461
NM,schedule,7,0,covid_political,0.8272585109732619,0.8446954274999686,0.8317180071754018,-0.01743691652670676,-0.004459496202139923
NM,schedule,7,0,cp_hk,0.7193886338979351,0.7185269659963147,0.7127965194055405,0.0008616679016203443,0.006592114492394607
NM,schedule,7,0,election2020,0.8371653896638717,0.8383261011934827,0.8341641291804697,-0.0011607115296110582,0.0030012604834019907
NM,schedule,7,0,facebook_page_reference,0.8474809954906332,0.8459402821529871,0.8703086243278678,0.0015407133376460491,-0.02282762883723466
NM,schedule,7,0,midterm,0.864740560931721,0.8605382043739845,0.8526415916694992,0.004202356557736486,0.01209896926222187
NM,schedule,7,0,twibot20,0.899872459077287,0.9019428166849861,0.8983881687295848,-0.002070357607699136,0.001484290347702144
NM,schedule,7,0,ukr_rus,0.8968210738280723,0.902986845476874,0.912510108947754,-0.006165771648801721,-0.01568903511968167
NM,schedule,7,0,ukr_rus_suspended,0.8765698850839987,0.8857108364160032,0.8250712953764817,-0.009140951332004543,0.05149858970751697
NM,schedule,8,0,covid,0.9403539608264793,0.951812512162088,0.9585362072648673,-0.011458551335608691,-0.01818224643838806
NM,schedule,8,0,covid_political,0.8105906977050605,0.8417763925146783,0.8317180071754018,-0.031185694809617748,-0.02112730947034125
NM,schedule,8,0,cp_hk,0.7187456191271199,0.7127153084195893,0.7127965194055405,0.006030310707530573,0.005949099721579421
NM,schedule,8,0,election2020,0.8380626773012095,0.8398378187212452,0.8341641291804697,-0.001775141420035653,0.0038985481207398642
NM,schedule,8,0,facebook_page_reference,0.860326474836503,0.8740265699638717,0.8703086243278678,-0.013700095127368694,-0.009982149491364778
NM,schedule,8,0,midterm,0.8489723431652989,0.8555233864948667,0.8526415916694992,-0.006551043329567796,-0.003669248504200251
NM,schedule,8,0,twibot20,0.8847182406776252,0.9008236502778941,0.8983881687295848,-0.01610540960026896,-0.013669928051959657
NM,schedule,8,0,ukr_rus,0.8870538826646477,0.8982843955357869,0.912510108947754,-0.011230512871139187,-0.025456226283106287
NM,schedule,8,0,ukr_rus_suspended,0.893838132935009,0.8760314176822531,0.8250712953764817,0.0178067152527559,0.0687668375585273
NM,baseline,1,1,covid,0.961537596686133,0.961537596686133,0.961537596686133,0.0,0.0
NM,baseline,1,1,covid_political,0.8410336360164073,0.8410336360164073,0.8410336360164073,0.0,0.0
NM,baseline,1,1,cp_hk,0.7105927189191182,0.7105927189191182,0.7105927189191182,0.0,0.0
NM,baseline,1,1,election2020,0.8370652000109353,0.8370652000109353,0.8370652000109353,0.0,0.0
NM,baseline,1,1,facebook_page_reference,0.876801998998927,0.876801998998927,0.876801998998927,0.0,0.0
NM,baseline,1,1,midterm,0.855801357620064,0.855801357620064,0.855801357620064,0.0,0.0
