model,order,rung,training_seed,target,roc_auc,fingerprint
SAMGPT,B,3,39,covid_political,0.7579752604166667,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,3,39,election2020,0.7305772569444444,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,3,39,ukr_rus_suspended,0.5250108506944444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,3,39,twibot20,0.6947699652777779,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,3,39,facebook_page_reference,0.7259832974137932,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,3,40,covid_political,0.7684461805555555,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,3,40,election2020,0.7292751736111112,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,3,40,ukr_rus_suspended,0.5308702256944444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,3,40,twibot20,0.6917860243055556,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,3,40,facebook_page_reference,0.7266069317229407,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,3,41,covid_political,0.7588433159722222,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,3,41,election2020,0.6763780381944444,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,3,41,ukr_rus_suspended,0.5343424479166665,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,3,41,twibot20,0.6906195746527778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,3,41,facebook_page_reference,0.7360318823335728,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,4,39,covid_political,0.7888454861111112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,4,39,election2020,0.7985026041666666,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,4,39,ukr_rus_suspended,0.5240342881944444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,4,39,twibot20,0.6995713975694444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,4,39,facebook_page_reference,0.729803677262931,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,4,40,covid_political,0.8017578125,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,4,40,election2020,0.800998263888889,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,4,40,ukr_rus_suspended,0.5247395833333334,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,4,40,twibot20,0.6965874565972223,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,4,40,facebook_page_reference,0.7276088125099776,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,4,41,covid_political,0.7672526041666666,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,4,41,election2020,0.7247178819444445,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,4,41,ukr_rus_suspended,0.52294921875,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,4,41,twibot20,0.687255859375,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,4,41,facebook_page_reference,0.7318752244971265,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,5,39,covid_political,0.794216579861111,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,5,39,election2020,0.8057183159722222,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,5,39,ukr_rus_suspended,0.5215928819444444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,5,39,twibot20,0.6987575954861112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,5,39,facebook_page_reference,0.7316460815273786,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,5,40,covid_political,0.7599826388888888,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,5,40,election2020,0.708279079861111,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,5,40,ukr_rus_suspended,0.5224609375,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,5,40,twibot20,0.689480251736111,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,5,40,facebook_page_reference,0.7241184434367017,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,5,41,covid_political,0.7720811631944444,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,5,41,election2020,0.7235785590277778,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,5,41,ukr_rus_suspended,0.5263129340277777,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,5,41,twibot20,0.6865505642361112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,5,41,facebook_page_reference,0.7319475312799328,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,6,39,covid_political,0.7691243489583334,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,6,39,election2020,0.7706705729166666,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,6,39,ukr_rus_suspended,0.5222981770833333,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,6,39,twibot20,0.6932237413194444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,6,39,facebook_page_reference,0.7279144092233398,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,6,40,covid_political,0.779513888888889,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,6,40,election2020,0.7342122395833334,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,6,40,ukr_rus_suspended,0.522732204861111,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,6,40,twibot20,0.6957736545138888,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,6,40,facebook_page_reference,0.7230312849217753,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,6,41,covid_political,0.7566731770833333,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,6,41,election2020,0.7019856770833334,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,6,41,ukr_rus_suspended,0.5238172743055556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,6,41,twibot20,0.6878526475694445,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,6,41,facebook_page_reference,0.7321278773048372,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,7,39,covid_political,0.7599283854166666,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,7,39,election2020,0.7562391493055556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,7,39,ukr_rus_suspended,0.5257161458333333,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,7,39,twibot20,0.6998969184027778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,7,39,facebook_page_reference,0.7261101694703863,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,7,40,covid_political,0.7571614583333333,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,7,40,election2020,0.6981336805555556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,7,40,ukr_rus_suspended,0.5238715277777778,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,7,40,twibot20,0.7023383246527779,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,7,40,facebook_page_reference,0.7262704666546935,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,7,41,covid_political,0.7535807291666667,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,7,41,election2020,0.7196180555555556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,7,41,ukr_rus_suspended,0.5245225694444444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,7,41,twibot20,0.694308810763889,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,7,41,facebook_page_reference,0.7332704117776181,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,8,39,covid_political,0.7248263888888888,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,8,39,election2020,0.6720106336805556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,8,39,ukr_rus_suspended,0.5270182291666666,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,8,39,twibot20,0.7033148871527778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,8,39,facebook_page_reference,0.7269215083213602,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,8,40,covid_political,0.7734375,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,8,40,election2020,0.7053493923611112,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,8,40,ukr_rus_suspended,0.5284288194444445,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,8,40,twibot20,0.6955023871527777,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,8,40,facebook_page_reference,0.7263700248942369,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,8,41,covid_political,0.7678493923611112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,8,41,election2020,0.725124782986111,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,8,41,ukr_rus_suspended,0.5247938368055556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,8,41,twibot20,0.6880696614583334,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,8,41,facebook_page_reference,0.7368704726412836,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,9,39,covid_political,0.7742513020833333,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,9,39,election2020,0.7389322916666667,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,9,39,ukr_rus_suspended,0.5209418402777779,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,9,39,twibot20,0.7025010850694444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,9,39,facebook_page_reference,0.7255874341475096,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,9,40,covid_political,0.7421875,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,9,40,election2020,0.7025282118055556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,9,40,ukr_rus_suspended,0.5223524305555556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,9,40,twibot20,0.6925184461805556,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,9,40,facebook_page_reference,0.7259270172314016,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,9,41,covid_political,0.7610677083333334,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,9,41,election2020,0.7089301215277778,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,9,41,ukr_rus_suspended,0.5265570746527778,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,9,41,twibot20,0.7000054253472222,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,9,41,facebook_page_reference,0.7384232444324712,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,1,39,covid_political,0.7144368489583334,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,1,39,election2020,0.6198459201388888,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,1,39,ukr_rus_suspended,0.5192057291666667,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,1,39,twibot20,0.7033148871527778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,1,39,facebook_page_reference,0.7278072742057791,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,1,40,covid_political,0.7454969618055556,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,1,40,election2020,0.6564670138888888,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,1,40,ukr_rus_suspended,0.522216796875,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,1,40,twibot20,0.68896484375,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,1,40,facebook_page_reference,0.7288727936921298,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,1,41,covid_political,0.7491319444444444,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,1,41,election2020,0.673828125,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,1,41,ukr_rus_suspended,0.5183376736111112,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,1,41,twibot20,0.682861328125,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,1,41,facebook_page_reference,0.7337843854765326,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,2,39,covid_political,0.7235243055555556,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,2,39,election2020,0.6373426649305556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,2,39,ukr_rus_suspended,0.5198838975694444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,2,39,twibot20,0.7026095920138888,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,2,39,facebook_page_reference,0.723656945941092,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,2,40,covid_political,0.7356770833333333,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,2,40,election2020,0.6514756944444444,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,2,40,ukr_rus_suspended,0.5204264322916666,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,2,40,twibot20,0.6957465277777777,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,2,40,facebook_page_reference,0.7306315727769795,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,2,41,covid_political,0.7349175347222221,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,2,41,election2020,0.6478407118055556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,2,41,ukr_rus_suspended,0.5267469618055556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,2,41,twibot20,0.6885036892361112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,2,41,facebook_page_reference,0.7357550025443007,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,3,39,covid_political,0.7265353732638888,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,3,39,election2020,0.6390516493055556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,3,39,ukr_rus_suspended,0.5211859809027778,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,3,39,twibot20,0.7061360677083333,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,3,39,facebook_page_reference,0.7255018134378991,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,3,40,covid_political,0.7208658854166665,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,3,40,election2020,0.62353515625,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,3,40,ukr_rus_suspended,0.5197482638888888,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,3,40,twibot20,0.6970757378472223,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,3,40,facebook_page_reference,0.729056195372366,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,3,41,covid_political,0.7248806423611112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,3,41,election2020,0.6213650173611112,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,3,41,ukr_rus_suspended,0.517822265625,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,3,41,twibot20,0.6940375434027778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,3,41,facebook_page_reference,0.7331302881545338,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,4,39,covid_political,0.7016059027777779,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,4,39,election2020,0.6125217013888888,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,4,39,ukr_rus_suspended,0.5159776475694444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,4,39,twibot20,0.6969672309027778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,4,39,facebook_page_reference,0.7228856735911557,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,4,40,covid_political,0.7431098090277778,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,4,40,election2020,0.6661241319444444,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,4,40,ukr_rus_suspended,0.5215928819444444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,4,40,twibot20,0.6981065538194444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,4,40,facebook_page_reference,0.7291260389228129,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,4,41,covid_political,0.7145724826388888,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,4,41,election2020,0.6102430555555556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,4,41,ukr_rus_suspended,0.5233289930555556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,4,41,twibot20,0.6849500868055556,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,4,41,facebook_page_reference,0.7284205567029853,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,5,39,covid_political,0.7004665798611112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,5,39,election2020,0.6099989149305556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,5,39,ukr_rus_suspended,0.513888888888889,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,5,39,twibot20,0.6945258246527778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,5,39,facebook_page_reference,0.7229934322118454,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,5,40,covid_political,0.7289496527777777,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,5,40,election2020,0.6436631944444444,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,5,40,ukr_rus_suspended,0.5201822916666667,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,5,40,twibot20,0.6988118489583334,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,5,40,facebook_page_reference,0.7300307623423532,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,5,41,covid_political,0.7180989583333333,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,5,41,election2020,0.6256510416666667,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,5,41,ukr_rus_suspended,0.5193684895833333,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,5,41,twibot20,0.6857367621527778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,5,41,facebook_page_reference,0.7291279097321999,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,6,39,covid_political,0.7326931423611112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,6,39,election2020,0.6563042534722222,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,6,39,ukr_rus_suspended,0.5210232204861112,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,6,39,twibot20,0.6929524739583333,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,6,39,facebook_page_reference,0.7273971304278417,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,6,40,covid_political,0.7565104166666666,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,6,40,election2020,0.6934678819444443,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,6,40,ukr_rus_suspended,0.5260687934027777,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,6,40,twibot20,0.6976725260416667,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,6,40,facebook_page_reference,0.7251609519675926,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,6,41,covid_political,0.7258572048611112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,6,41,election2020,0.6238606770833334,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,6,41,ukr_rus_suspended,0.5166558159722222,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,6,41,twibot20,0.6950141059027778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,6,41,facebook_page_reference,0.7272048112228607,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,7,39,covid_political,0.716796875,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,7,39,election2020,0.6395941840277778,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
